x(m)	V(m/s)
913.09	746.578
913.17	746.615
913.25	746.652
913.33	746.688
913.40	746.725
913.48	746.762
913.56	746.799
913.63	746.836
913.71	746.873
913.79	746.910
913.87	746.946
913.94	746.983
914.02	747.020
914.10	747.057
914.17	747.094
914.25	747.131
914.33	747.168
914.41	747.204
914.48	747.241
914.56	747.278
914.64	747.315
914.71	747.352
914.79	747.389
914.87	747.426
914.95	747.463
915.02	747.499
915.10	747.536
915.18	747.573
915.25	747.610
915.33	747.647
915.41	747.684
915.49	747.721
915.56	747.758
915.64	747.795
915.72	747.832
915.80	747.868
915.87	747.905
915.95	747.942
916.03	747.979
916.10	748.016
916.18	748.053
916.26	748.090
916.34	748.127
916.41	748.164
916.49	748.201
916.57	748.238
916.64	748.275
916.72	748.311
916.80	748.348
916.88	748.385
916.95	748.422
917.03	748.459
917.11	748.496
917.19	748.533
917.26	748.570
917.34	748.607
917.42	748.644
917.50	748.681
917.57	748.718
917.65	748.755
917.73	748.792
917.80	748.829
917.88	748.866
917.96	748.903
918.04	748.940
918.11	748.977
918.19	749.013
918.27	749.050
918.35	749.087
918.42	749.124
918.50	749.161
918.58	749.198
918.66	749.235
918.73	749.272
918.81	749.309
918.89	749.346
918.96	749.383
919.04	749.420
919.12	749.457
919.20	749.494
919.27	749.531
919.35	749.568
919.43	749.605
919.51	749.642
919.58	749.679
919.66	749.716
919.74	749.753
919.82	749.790
919.89	749.827
919.97	749.864
920.05	749.901
920.13	749.938
920.20	749.975
920.28	750.012
920.36	750.049
920.44	750.086
920.51	750.123
920.59	750.160
920.67	750.197
920.75	750.234
920.82	750.271
920.90	750.308
920.98	750.345
921.06	750.382
921.13	750.419
921.21	750.457
921.29	750.494
921.37	750.531
921.44	750.568
921.52	750.605
921.60	750.642
921.68	750.679
921.75	750.716
921.83	750.753
921.91	750.790
921.99	750.827
922.06	750.864
922.14	750.901
922.22	750.938
922.30	750.975
922.37	751.012
922.45	751.049
922.53	751.086
922.61	751.124
922.68	751.161
922.76	751.198
922.84	751.235
922.92	751.272
922.99	751.309
923.07	751.346
923.15	751.383
923.23	751.420
923.30	751.457
923.38	751.494
923.46	751.531
923.54	751.569
923.61	751.606
923.69	751.643
923.77	751.680
923.85	751.717
923.92	751.754
924.00	751.791
924.08	751.828
924.16	751.865
924.23	751.902
924.31	751.940
924.39	751.977
924.47	752.014
924.55	752.051
924.62	752.088
924.70	752.125
924.78	752.162
924.86	752.199
924.93	752.237
925.01	752.274
925.09	752.311
925.17	752.348
925.24	752.385
925.32	752.422
925.40	752.459
925.48	752.496
925.55	752.534
925.63	752.571
925.71	752.608
925.79	752.645
925.87	752.682
925.94	752.719
926.02	752.757
926.10	752.794
926.18	752.831
926.25	752.868
926.33	752.905
926.41	752.942
926.49	752.980
926.56	753.017
926.64	753.054
926.72	753.091
926.80	753.128
926.88	753.165
926.95	753.203
927.03	753.240
927.11	753.277
927.19	753.314
927.26	753.351
927.34	753.388
927.42	753.426
927.50	753.463
927.58	753.500
927.65	753.537
927.73	753.574
927.81	753.612
927.89	753.649
927.96	753.686
928.04	753.723
928.12	753.760
928.20	753.798
928.28	753.835
928.35	753.872
928.43	753.909
928.51	753.947
928.59	753.984
928.66	754.021
928.74	754.058
928.82	754.095
928.90	754.133
928.98	754.170
929.05	754.207
929.13	754.244
929.21	754.282
929.29	754.319
929.37	754.356
929.44	754.393
929.52	754.431
929.60	754.468
929.68	754.505
929.75	754.542
929.83	754.580
929.91	754.617
929.99	754.654
930.07	754.691
930.14	754.729
930.22	754.766
930.30	754.803
930.38	754.840
930.46	754.878
930.53	754.915
930.61	754.952
930.69	754.989
930.77	755.027
930.85	755.064
930.92	755.101
931.00	755.138
931.08	755.176
931.16	755.213
931.23	755.250
931.31	755.288
931.39	755.325
931.47	755.362
931.55	755.399
931.62	755.437
931.70	755.474
931.78	755.511
931.86	755.549
931.94	755.586
932.01	755.623
932.09	755.661
932.17	755.698
932.25	755.735
932.33	755.773
932.40	755.810
932.48	755.847
932.56	755.884
932.64	755.922
932.72	755.959
932.79	755.996
932.87	756.034
932.95	756.071
933.03	756.108
933.11	756.146
933.18	756.183
933.26	756.220
933.34	756.258
933.42	756.295
933.50	756.332
933.57	756.370
933.65	756.407
933.73	756.444
933.81	756.482
933.89	756.519
933.97	756.556
934.04	756.594
934.12	756.631
934.20	756.669
934.28	756.706
934.36	756.743
934.43	756.781
934.51	756.818
934.59	756.855
934.67	756.893
934.75	756.930
934.82	756.967
934.90	757.005
934.98	757.042
935.06	757.080
935.14	757.117
935.21	757.154
935.29	757.192
935.37	757.229
935.45	757.267
935.53	757.304
935.61	757.341
935.68	757.379
935.76	757.416
935.84	757.454
935.92	757.491
936.00	757.528
936.07	757.566
936.15	757.603
936.23	757.641
936.31	757.678
936.39	757.715
936.47	757.753
936.54	757.790
936.62	757.828
936.70	757.865
936.78	757.902
936.86	757.940
936.93	757.977
937.01	758.015
937.09	758.052
937.17	758.090
937.25	758.127
937.33	758.164
937.40	758.202
937.48	758.239
937.56	758.277
937.64	758.314
937.72	758.352
937.79	758.389
937.87	758.427
937.95	758.464
938.03	758.502
938.11	758.539
938.19	758.576
938.26	758.614
938.34	758.651
938.42	758.689
938.50	758.726
938.58	758.764
938.66	758.801
938.73	758.839
938.81	758.876
938.89	758.914
938.97	758.951
939.05	758.989
939.13	759.026
939.20	759.064
939.28	759.101
939.36	759.139
939.44	759.176
939.52	759.214
939.60	759.251
939.67	759.288
939.75	759.326
939.83	759.363
939.91	759.401
939.99	759.438
940.07	759.476
940.14	759.514
940.22	759.551
940.30	759.589
940.38	759.626
940.46	759.664
940.54	759.701
940.61	759.739
940.69	759.776
940.77	759.814
940.85	759.851
940.93	759.889
941.01	759.926
941.08	759.964
941.16	760.001
941.24	760.039
941.32	760.076
941.40	760.114
941.48	760.151
941.55	760.189
941.63	760.227
941.71	760.264
941.79	760.302
941.87	760.339
941.95	760.377
942.03	760.414
942.10	760.452
942.18	760.489
942.26	760.527
942.34	760.565
942.42	760.602
942.50	760.640
942.57	760.677
942.65	760.715
942.73	760.752
942.81	760.790
942.89	760.827
942.97	760.865
943.05	760.903
943.12	760.940
943.20	760.978
943.28	761.015
943.36	761.053
943.44	761.091
943.52	761.128
943.59	761.166
943.67	761.203
943.75	761.241
943.83	761.279
943.91	761.316
943.99	761.354
944.07	761.391
944.14	761.429
944.22	761.467
944.30	761.504
944.38	761.542
944.46	761.579
944.54	761.617
944.62	761.655
944.69	761.692
944.77	761.730
944.85	761.768
944.93	761.805
945.01	761.843
945.09	761.880
945.17	761.918
945.24	761.956
945.32	761.993
945.40	762.031
945.48	762.069
945.56	762.106
945.64	762.144
945.72	762.182
945.79	762.219
945.87	762.257
945.95	762.295
946.03	762.332
946.11	762.370
946.19	762.407
946.27	762.445
946.34	762.483
946.42	762.520
946.50	762.558
946.58	762.596
946.66	762.633
946.74	762.671
946.82	762.709
946.90	762.747
946.97	762.784
947.05	762.822
947.13	762.860
947.21	762.897
947.29	762.935
947.37	762.973
947.45	763.010
947.52	763.048
947.60	763.086
947.68	763.123
947.76	763.161
947.84	763.199
947.92	763.237
948.00	763.274
948.08	763.312
948.15	763.350
948.23	763.387
948.31	763.425
948.39	763.463
948.47	763.501
948.55	763.538
948.63	763.576
948.71	763.614
948.78	763.651
948.86	763.689
948.94	763.727
949.02	763.765
949.10	763.802
949.18	763.840
949.26	763.878
949.34	763.916
949.41	763.953
949.49	763.991
949.57	764.029
949.65	764.067
949.73	764.104
949.81	764.142
949.89	764.180
949.97	764.218
950.04	764.255
950.12	764.293
950.20	764.331
950.28	764.369
950.36	764.406
950.44	764.444
950.52	764.482
950.60	764.520
950.68	764.557
950.75	764.595
950.83	764.633
950.91	764.671
950.99	764.709
951.07	764.746
951.15	764.784
951.23	764.822
951.31	764.860
951.38	764.897
951.46	764.935
951.54	764.973
951.62	765.011
951.70	765.049
951.78	765.086
951.86	765.124
951.94	765.162
952.02	765.200
952.09	765.238
952.17	765.276
952.25	765.313
952.33	765.351
952.41	765.389
952.49	765.427
952.57	765.465
952.65	765.502
952.73	765.540
952.80	765.578
952.88	765.616
952.96	765.654
953.04	765.692
953.12	765.729
953.20	765.767
953.28	765.805
953.36	765.843
953.44	765.881
953.52	765.919
953.59	765.956
953.67	765.994
953.75	766.032
953.83	766.070
953.91	766.108
953.99	766.146
954.07	766.184
954.15	766.221
954.23	766.259
954.31	766.297
954.38	766.335
954.46	766.373
954.54	766.411
954.62	766.449
954.70	766.487
954.78	766.524
954.86	766.562
954.94	766.600
955.02	766.638
955.10	766.676
955.17	766.714
955.25	766.752
955.33	766.790
955.41	766.828
955.49	766.865
955.57	766.903
955.65	766.941
955.73	766.979
955.81	767.017
955.89	767.055
955.97	767.093
956.04	767.131
956.12	767.169
956.20	767.207
956.28	767.245
956.36	767.282
956.44	767.320
956.52	767.358
956.60	767.396
956.68	767.434
956.76	767.472
956.84	767.510
956.91	767.548
956.99	767.586
957.07	767.624
957.15	767.662
957.23	767.700
957.31	767.738
957.39	767.776
957.47	767.814
957.55	767.852
957.63	767.889
957.71	767.927
957.79	767.965
957.86	768.003
957.94	768.041
958.02	768.079
958.10	768.117
958.18	768.155
958.26	768.193
958.34	768.231
958.42	768.269
958.50	768.307
958.58	768.345
958.66	768.383
958.74	768.421
958.81	768.459
958.89	768.497
958.97	768.535
959.05	768.573
959.13	768.611
959.21	768.649
959.29	768.687
959.37	768.725
959.45	768.763
959.53	768.801
959.61	768.839
959.69	768.877
959.77	768.915
959.84	768.953
959.92	768.991
960.00	769.029
960.08	769.067
960.16	769.105
960.24	769.143
960.32	769.181
960.40	769.219
960.48	769.257
960.56	769.295
960.64	769.333
960.72	769.371
960.80	769.409
960.88	769.447
960.95	769.485
961.03	769.523
961.11	769.561
961.19	769.599
961.27	769.638
961.35	769.676
961.43	769.714
961.51	769.752
961.59	769.790
961.67	769.828
961.75	769.866
961.83	769.904
961.91	769.942
961.99	769.980
962.07	770.018
962.14	770.056
962.22	770.094
962.30	770.132
962.38	770.170
962.46	770.208
962.54	770.247
962.62	770.285
962.70	770.323
962.78	770.361
962.86	770.399
962.94	770.437
963.02	770.475
963.10	770.513
963.18	770.551
963.26	770.589
963.34	770.627
963.41	770.666
963.49	770.704
963.57	770.742
963.65	770.780
963.73	770.818
963.81	770.856
963.89	770.894
963.97	770.932
964.05	770.970
964.13	771.009
964.21	771.047
964.29	771.085
964.37	771.123
964.45	771.161
964.53	771.199
964.61	771.237
964.69	771.276
964.77	771.314
964.84	771.352
964.92	771.390
965.00	771.428
965.08	771.466
965.16	771.504
965.24	771.543
965.32	771.581
965.40	771.619
965.48	771.657
965.56	771.695
965.64	771.733
965.72	771.771
965.80	771.810
965.88	771.848
965.96	771.886
966.04	771.924
966.12	771.962
966.20	772.001
966.28	772.039
966.36	772.077
966.44	772.115
966.51	772.153
966.59	772.191
966.67	772.230
966.75	772.268
966.83	772.306
966.91	772.344
966.99	772.382
967.07	772.421
967.15	772.459
967.23	772.497
967.31	772.535
967.39	772.573
967.47	772.612
967.55	772.650
967.63	772.688
967.71	772.726
967.79	772.764
967.87	772.803
967.95	772.841
968.03	772.879
968.11	772.917
968.19	772.956
968.27	772.994
968.35	773.032
968.43	773.070
968.51	773.109
968.58	773.147
968.66	773.185
968.74	773.223
968.82	773.261
968.90	773.300
968.98	773.338
969.06	773.376
969.14	773.414
969.22	773.453
969.30	773.491
969.38	773.529
969.46	773.568
969.54	773.606
969.62	773.644
969.70	773.682
969.78	773.721
969.86	773.759
969.94	773.797
970.02	773.835
970.10	773.874
970.18	773.912
970.26	773.950
970.34	773.989
970.42	774.027
970.50	774.065
970.58	774.103
970.66	774.142
970.74	774.180
970.82	774.218
970.90	774.257
970.98	774.295
971.06	774.333
971.14	774.371
971.22	774.410
971.30	774.448
971.38	774.486
971.45	774.525
971.53	774.563
971.61	774.601
971.69	774.640
971.77	774.678
971.85	774.716
971.93	774.755
972.01	774.793
972.09	774.831
972.17	774.870
972.25	774.908
972.33	774.946
972.41	774.985
972.49	775.023
972.57	775.061
972.65	775.100
972.73	775.138
972.81	775.176
972.89	775.215
972.97	775.253
973.05	775.291
973.13	775.330
973.21	775.368
973.29	775.407
973.37	775.445
973.45	775.483
973.53	775.522
973.61	775.560
973.69	775.598
973.77	775.637
973.85	775.675
973.93	775.713
974.01	775.752
974.09	775.790
974.17	775.829
974.25	775.867
974.33	775.905
974.41	775.944
974.49	775.982
974.57	776.021
974.65	776.059
974.73	776.097
974.81	776.136
974.89	776.174
974.97	776.213
975.05	776.251
975.13	776.289
975.21	776.328
975.29	776.366
975.37	776.405
975.45	776.443
975.53	776.482
975.61	776.520
975.69	776.558
975.77	776.597
975.85	776.635
975.93	776.674
976.01	776.712
976.09	776.751
976.17	776.789
976.25	776.827
976.33	776.866
976.41	776.904
976.49	776.943
976.57	776.981
976.65	777.020
976.73	777.058
976.81	777.097
976.89	777.135
976.97	777.173
977.05	777.212
977.13	777.250
977.21	777.289
977.29	777.327
977.37	777.366
977.45	777.404
977.53	777.443
977.61	777.481
977.69	777.520
977.77	777.558
977.85	777.597
977.93	777.635
978.01	777.674
978.09	777.712
978.17	777.751
978.25	777.789
978.33	777.828
978.41	777.866
978.49	777.905
978.57	777.943
978.65	777.982
978.73	778.020
978.81	778.059
978.89	778.097
978.97	778.136
979.05	778.174
979.13	778.213
979.21	778.251
979.29	778.290
979.37	778.328
979.45	778.367
979.53	778.405
979.61	778.444
979.69	778.482
979.77	778.521
979.85	778.559
979.93	778.598
980.01	778.637
980.09	778.675
980.17	778.714
980.25	778.752
980.33	778.791
980.41	778.829
980.49	778.868
980.58	778.906
980.66	778.945
980.74	778.983
980.82	779.022
980.90	779.061
980.98	779.099
981.06	779.138
981.14	779.176
981.22	779.215
981.30	779.253
981.38	779.292
981.46	779.331
981.54	779.369
981.62	779.408
981.70	779.446
981.78	779.485
981.86	779.524
981.94	779.562
982.02	779.601
982.10	779.639
982.18	779.678
982.26	779.717
982.34	779.755
982.42	779.794
982.50	779.832
982.58	779.871
982.66	779.910
982.74	779.948
982.82	779.987
982.90	780.025
982.98	780.064
983.06	780.103
983.14	780.141
983.22	780.180
983.30	780.219
983.38	780.257
983.47	780.296
983.55	780.334
983.63	780.373
983.71	780.412
983.79	780.450
983.87	780.489
983.95	780.528
984.03	780.566
984.11	780.605
984.19	780.644
984.27	780.682
984.35	780.721
984.43	780.760
984.51	780.798
984.59	780.837
984.67	780.876
984.75	780.914
984.83	780.953
984.91	780.992
984.99	781.030
985.07	781.069
985.15	781.108
985.23	781.146
985.31	781.185
985.39	781.224
985.47	781.262
985.56	781.301
985.64	781.340
985.72	781.378
985.80	781.417
985.88	781.456
985.96	781.494
986.04	781.533
986.12	781.572
986.20	781.611
986.28	781.649
986.36	781.688
986.44	781.727
986.52	781.765
986.60	781.804
986.68	781.843
986.76	781.882
986.84	781.920
986.92	781.959
987.00	781.998
987.08	782.036
987.16	782.075
987.25	782.114
987.33	782.153
987.41	782.191
987.49	782.230
987.57	782.269
987.65	782.308
987.73	782.346
987.81	782.385
987.89	782.424
987.97	782.463
988.05	782.501
988.13	782.540
988.21	782.579
988.29	782.618
988.37	782.656
988.45	782.695
988.53	782.734
988.61	782.773
988.70	782.812
988.78	782.850
988.86	782.889
988.94	782.928
989.02	782.967
989.10	783.005
989.18	783.044
989.26	783.083
989.34	783.122
989.42	783.161
989.50	783.199
989.58	783.238
989.66	783.277
989.74	783.316
989.82	783.355
989.90	783.393
989.99	783.432
990.07	783.471
990.15	783.510
990.23	783.549
990.31	783.587
990.39	783.626
990.47	783.665
990.55	783.704
990.63	783.743
990.71	783.782
990.79	783.820
990.87	783.859
990.95	783.898
991.03	783.937
991.11	783.976
991.20	784.015
991.28	784.053
991.36	784.092
991.44	784.131
991.52	784.170
991.60	784.209
991.68	784.248
991.76	784.287
991.84	784.325
991.92	784.364
992.00	784.403
992.08	784.442
992.16	784.481
992.24	784.520
992.33	784.559
992.41	784.597
992.49	784.636
992.57	784.675
992.65	784.714
992.73	784.753
992.81	784.792
992.89	784.831
992.97	784.870
993.05	784.909
993.13	784.947
993.21	784.986
993.29	785.025
993.38	785.064
993.46	785.103
993.54	785.142
993.62	785.181
993.70	785.220
993.78	785.259
993.86	785.298
993.94	785.336
994.02	785.375
994.10	785.414
994.18	785.453
994.26	785.492
994.35	785.531
994.43	785.570
994.51	785.609
994.59	785.648
994.67	785.687
994.75	785.726
994.83	785.765
994.91	785.804
994.99	785.843
995.07	785.882
995.15	785.920
995.24	785.959
995.32	785.998
995.40	786.037
995.48	786.076
995.56	786.115
995.64	786.154
995.72	786.193
995.80	786.232
995.88	786.271
995.96	786.310
996.04	786.349
996.13	786.388
996.21	786.427
996.29	786.466
996.37	786.505
996.45	786.544
996.53	786.583
996.61	786.622
996.69	786.661
996.77	786.700
996.85	786.739
996.93	786.778
997.02	786.817
997.10	786.856
997.18	786.895
997.26	786.934
997.34	786.973
997.42	787.012
997.50	787.051
997.58	787.090
997.66	787.129
997.74	787.168
997.83	787.207
997.91	787.246
997.99	787.285
998.07	787.324
998.15	787.363
998.23	787.402
998.31	787.441
998.39	787.480
998.47	787.519
998.55	787.558
998.64	787.597
998.72	787.636
998.80	787.675
998.88	787.714
998.96	787.753
999.04	787.792
999.12	787.831
999.20	787.870
999.28	787.909
999.37	787.948
999.45	787.987
999.53	788.026
999.61	788.065
999.69	788.104
999.77	788.143
999.85	788.182
999.93	788.221
1000.01	788.260
1000.10	788.299
1000.18	788.338
1000.26	788.377
1000.34	788.416
1000.42	788.456
1000.50	788.495
1000.58	788.534
1000.66	788.573
1000.74	788.612
1000.83	788.651
1000.91	788.690
1000.99	788.729
1001.07	788.768
1001.15	788.807
1001.23	788.846
1001.31	788.885
1001.39	788.924
1001.47	788.963
1001.56	789.002
1001.64	789.041
1001.72	789.081
1001.80	789.120
1001.88	789.159
1001.96	789.198
1002.04	789.237
1002.12	789.276
1002.21	789.315
1002.29	789.354
1002.37	789.393
1002.45	789.432
1002.53	789.471
1002.61	789.510
1002.69	789.550
1002.77	789.589
1002.86	789.628
1002.94	789.667
1003.02	789.706
1003.10	789.745
1003.18	789.784
1003.26	789.823
1003.34	789.862
1003.42	789.901
1003.51	789.941
1003.59	789.980
1003.67	790.019
1003.75	790.058
1003.83	790.097
1003.91	790.136
1003.99	790.175
1004.07	790.214
1004.16	790.254
1004.24	790.293
1004.32	790.332
1004.40	790.371
1004.48	790.410
1004.56	790.449
1004.64	790.488
1004.72	790.527
1004.81	790.567
1004.89	790.606
1004.97	790.645
1005.05	790.684
1005.13	790.723
1005.21	790.762
1005.29	790.801
1005.38	790.841
1005.46	790.880
1005.54	790.919
1005.62	790.958
1005.70	790.997
1005.78	791.036
1005.86	791.075
1005.94	791.115
1006.03	791.154
1006.11	791.193
1006.19	791.232
1006.27	791.271
1006.35	791.310
1006.43	791.350
1006.51	791.389
1006.60	791.428
1006.68	791.467
1006.76	791.506
1006.84	791.545
1006.92	791.585
1007.00	791.624
1007.08	791.663
1007.17	791.702
1007.25	791.741
1007.33	791.781
1007.41	791.820
1007.49	791.859
1007.57	791.898
1007.65	791.937
1007.74	791.976
1007.82	792.016
1007.90	792.055
1007.98	792.094
1008.06	792.133
1008.14	792.172
1008.23	792.212
1008.31	792.251
1008.39	792.290
1008.47	792.329
1008.55	792.368
1008.63	792.408
1008.71	792.447
1008.80	792.486
1008.88	792.525
1008.96	792.565
1009.04	792.604
1009.12	792.643
1009.20	792.682
1009.28	792.721
1009.37	792.761
1009.45	792.800
1009.53	792.839
1009.61	792.878
1009.69	792.918
1009.77	792.957
1009.86	792.996
1009.94	793.035
1010.02	793.074
1010.10	793.114
1010.18	793.153
1010.26	793.192
1010.35	793.231
1010.43	793.271
1010.51	793.310
1010.59	793.349
1010.67	793.388
1010.75	793.428
1010.83	793.467
1010.92	793.506
1011.00	793.545
1011.08	793.585
1011.16	793.624
1011.24	793.663
1011.32	793.702
1011.41	793.742
1011.49	793.781
1011.57	793.820
1011.65	793.860
1011.73	793.899
1011.81	793.938
1011.90	793.977
1011.98	794.017
1012.06	794.056
1012.14	794.095
1012.22	794.134
1012.30	794.174
1012.39	794.213
1012.47	794.252
1012.55	794.292
1012.63	794.331
1012.71	794.370
1012.79	794.409
1012.88	794.449
1012.96	794.488
1013.04	794.527
1013.12	794.567
1013.20	794.606
1013.28	794.645
1013.37	794.684
1013.45	794.724
1013.53	794.763
1013.61	794.802
1013.69	794.842
1013.77	794.881
1013.86	794.920
1013.94	794.960
1014.02	794.999
1014.10	795.038
1014.18	795.078
1014.27	795.117
1014.35	795.156
1014.43	795.196
1014.51	795.235
1014.59	795.274
1014.67	795.314
1014.76	795.353
1014.84	795.392
1014.92	795.432
1015.00	795.471
1015.08	795.510
1015.17	795.550
1015.25	795.589
1015.33	795.628
1015.41	795.668
1015.49	795.707
1015.57	795.746
1015.66	795.786
1015.74	795.825
1015.82	795.864
1015.90	795.904
1015.98	795.943
1016.07	795.982
1016.15	796.022
1016.23	796.061
1016.31	796.100
1016.39	796.140
1016.47	796.179
1016.56	796.218
1016.64	796.258
1016.72	796.297
1016.80	796.337
1016.88	796.376
1016.97	796.415
1017.05	796.455
1017.13	796.494
1017.21	796.533
1017.29	796.573
1017.38	796.612
1017.46	796.652
1017.54	796.691
1017.62	796.730
1017.70	796.770
1017.78	796.809
1017.87	796.849
1017.95	796.888
1018.03	796.927
1018.11	796.967
1018.19	797.006
1018.28	797.046
1018.36	797.085
1018.44	797.124
1018.52	797.164
1018.60	797.203
1018.69	797.243
1018.77	797.282
1018.85	797.321
1018.93	797.361
1019.01	797.400
1019.10	797.440
1019.18	797.479
1019.26	797.518
1019.34	797.558
1019.42	797.597
1019.51	797.637
1019.59	797.676
1019.67	797.716
1019.75	797.755
1019.83	797.794
1019.92	797.834
1020.00	797.873
1020.08	797.913
1020.16	797.952
1020.24	797.992
1020.33	798.031
1020.41	798.070
1020.49	798.110
1020.57	798.149
1020.65	798.189
1020.74	798.228
1020.82	798.268
1020.90	798.307
1020.98	798.347
1021.06	798.386
1021.15	798.425
1021.23	798.465
1021.31	798.504
1021.39	798.544
1021.48	798.583
1021.56	798.623
1021.64	798.662
1021.72	798.702
1021.80	798.741
1021.89	798.781
1021.97	798.820
1022.05	798.860
1022.13	798.899
1022.21	798.939
1022.30	798.978
1022.38	799.017
1022.46	799.057
1022.54	799.096
1022.63	799.136
1022.71	799.175
1022.79	799.215
1022.87	799.254
1022.95	799.294
1023.04	799.333
1023.12	799.373
1023.20	799.412
1023.28	799.452
1023.36	799.491
1023.45	799.531
1023.53	799.570
1023.61	799.610
1023.69	799.649
1023.78	799.689
1023.86	799.728
1023.94	799.768
1024.02	799.807
1024.10	799.847
1024.19	799.886
1024.27	799.926
1024.35	799.965
1024.43	800.005
1024.52	800.044
1024.60	800.084
1024.68	800.124
1024.76	800.163
1024.84	800.203
1024.93	800.242
1025.01	800.282
1025.09	800.321
1025.17	800.361
1025.26	800.400
1025.34	800.440
1025.42	800.479
1025.50	800.519
1025.59	800.558
1025.67	800.598
1025.75	800.638
1025.83	800.677
1025.91	800.717
1026.00	800.756
1026.08	800.796
1026.16	800.835
1026.24	800.875
1026.33	800.914
1026.41	800.954
1026.49	800.994
1026.57	801.033
1026.66	801.073
1026.74	801.112
1026.82	801.152
1026.90	801.191
1026.98	801.231
1027.07	801.270
1027.15	801.310
1027.23	801.350
1027.31	801.389
1027.40	801.429
1027.48	801.468
1027.56	801.508
1027.64	801.548
1027.73	801.587
1027.81	801.627
1027.89	801.666
1027.97	801.706
1028.06	801.745
1028.14	801.785
1028.22	801.825
1028.30	801.864
1028.38	801.904
1028.47	801.943
1028.55	801.983
1028.63	802.023
1028.71	802.062
1028.80	802.102
1028.88	802.141
1028.96	802.181
1029.04	802.221
1029.13	802.260
1029.21	802.300
1029.29	802.340
1029.37	802.379
1029.46	802.419
1029.54	802.458
1029.62	802.498
1029.70	802.538
1029.79	802.577
1029.87	802.617
1029.95	802.657
1030.03	802.696
1030.12	802.736
1030.20	802.775
1030.28	802.815
1030.36	802.855
1030.45	802.894
1030.53	802.934
1030.61	802.974
1030.69	803.013
1030.78	803.053
1030.86	803.093
1030.94	803.132
1031.02	803.172
1031.11	803.212
1031.19	803.251
1031.27	803.291
1031.35	803.331
1031.44	803.370
1031.52	803.410
1031.60	803.450
1031.68	803.489
1031.77	803.529
1031.85	803.569
1031.93	803.608
1032.01	803.648
1032.10	803.688
1032.18	803.727
1032.26	803.767
1032.35	803.807
1032.43	803.846
1032.51	803.886
1032.59	803.926
1032.68	803.965
1032.76	804.005
1032.84	804.045
1032.92	804.084
1033.01	804.124
1033.09	804.164
1033.17	804.203
1033.25	804.243
1033.34	804.283
1033.42	804.323
1033.50	804.362
1033.58	804.402
1033.67	804.442
1033.75	804.481
1033.83	804.521
1033.92	804.561
1034.00	804.600
1034.08	804.640
1034.16	804.680
1034.25	804.720
1034.33	804.759
1034.41	804.799
1034.49	804.839
1034.58	804.879
1034.66	804.918
1034.74	804.958
1034.82	804.998
1034.91	805.037
1034.99	805.077
1035.07	805.117
1035.16	805.157
1035.24	805.196
1035.32	805.236
1035.40	805.276
1035.49	805.316
1035.57	805.355
1035.65	805.395
1035.74	805.435
1035.82	805.475
1035.90	805.514
1035.98	805.554
1036.07	805.594
1036.15	805.634
1036.23	805.673
1036.31	805.713
1036.40	805.753
1036.48	805.793
1036.56	805.832
1036.65	805.872
1036.73	805.912
1036.81	805.952
1036.89	805.991
1036.98	806.031
1037.06	806.071
1037.14	806.111
1037.23	806.151
1037.31	806.190
1037.39	806.230
1037.47	806.270
1037.56	806.310
1037.64	806.349
1037.72	806.389
1037.81	806.429
1037.89	806.469
1037.97	806.509
1038.05	806.548
1038.14	806.588
1038.22	806.628
1038.30	806.668
1038.39	806.708
1038.47	806.747
1038.55	806.787
1038.63	806.827
1038.72	806.867
1038.80	806.907
1038.88	806.946
1038.97	806.986
1039.05	807.026
1039.13	807.066
1039.21	807.106
1039.30	807.146
1039.38	807.185
1039.46	807.225
1039.55	807.265
1039.63	807.305
1039.71	807.345
1039.79	807.384
1039.88	807.424
1039.96	807.464
1040.04	807.504
1040.13	807.544
1040.21	807.584
1040.29	807.624
1040.38	807.663
1040.46	807.703
1040.54	807.743
1040.62	807.783
1040.71	807.823
1040.79	807.863
1040.87	807.902
1040.96	807.942
1041.04	807.982
1041.12	808.022
1041.21	808.062
1041.29	808.102
1041.37	808.142
1041.45	808.181
1041.54	808.221
1041.62	808.261
1041.70	808.301
1041.79	808.341
1041.87	808.381
1041.95	808.421
1042.04	808.461
1042.12	808.500
1042.20	808.540
1042.28	808.580
1042.37	808.620
1042.45	808.660
1042.53	808.700
1042.62	808.740
1042.70	808.780
1042.78	808.819
1042.87	808.859
1042.95	808.899
1043.03	808.939
1043.12	808.979
1043.20	809.019
1043.28	809.059
1043.36	809.099
1043.45	809.139
1043.53	809.179
1043.61	809.218
1043.70	809.258
1043.78	809.298
1043.86	809.338
1043.95	809.378
1044.03	809.418
1044.11	809.458
1044.20	809.498
1044.28	809.538
1044.36	809.578
1044.45	809.618
1044.53	809.658
1044.61	809.698
1044.69	809.737
1044.78	809.777
1044.86	809.817
1044.94	809.857
1045.03	809.897
1045.11	809.937
1045.19	809.977
1045.28	810.017
1045.36	810.057
1045.44	810.097
1045.53	810.137
1045.61	810.177
1045.69	810.217
1045.78	810.257
1045.86	810.297
1045.94	810.337
1046.03	810.377
1046.11	810.417
1046.19	810.456
1046.28	810.496
1046.36	810.536
1046.44	810.576
1046.53	810.616
1046.61	810.656
1046.69	810.696
1046.77	810.736
1046.86	810.776
1046.94	810.816
1047.02	810.856
1047.11	810.896
1047.19	810.936
1047.27	810.976
1047.36	811.016
