t(c)	x(m)
26.878	3340.44
26.879	3340.73
26.880	3341.01
26.881	3341.30
26.882	3341.58
26.883	3341.87
26.884	3342.15
26.885	3342.44
26.886	3342.72
26.887	3343.01
26.888	3343.29
26.889	3343.58
26.890	3343.86
26.891	3344.15
26.892	3344.44
26.893	3344.72
26.894	3345.01
26.895	3345.29
26.896	3345.58
26.897	3345.86
26.898	3346.15
26.899	3346.43
26.900	3346.72
26.901	3347.01
26.902	3347.29
26.903	3347.58
26.904	3347.86
26.905	3348.15
26.906	3348.43
26.907	3348.72
26.908	3349.01
26.909	3349.29
26.910	3349.58
26.911	3349.86
26.912	3350.15
26.913	3350.43
26.914	3350.72
26.915	3351.01
26.916	3351.29
26.917	3351.58
26.918	3351.86
26.919	3352.15
26.920	3352.44
26.921	3352.72
26.922	3353.01
26.923	3353.29
26.924	3353.58
26.925	3353.87
26.926	3354.15
26.927	3354.44
26.928	3354.72
26.929	3355.01
26.930	3355.30
26.931	3355.58
26.932	3355.87
26.933	3356.16
26.934	3356.44
26.935	3356.73
26.936	3357.01
26.937	3357.30
26.938	3357.59
26.939	3357.87
26.940	3358.16
26.941	3358.45
26.942	3358.73
26.943	3359.02
26.944	3359.30
26.945	3359.59
26.946	3359.88
26.947	3360.16
26.948	3360.45
26.949	3360.74
26.950	3361.02
26.951	3361.31
26.952	3361.60
26.953	3361.88
26.954	3362.17
26.955	3362.46
26.956	3362.74
26.957	3363.03
26.958	3363.31
26.959	3363.60
26.960	3363.89
26.961	3364.17
26.962	3364.46
26.963	3364.75
26.964	3365.03
26.965	3365.32
26.966	3365.61
26.967	3365.90
26.968	3366.18
26.969	3366.47
26.970	3366.76
26.971	3367.04
26.972	3367.33
26.973	3367.62
26.974	3367.90
26.975	3368.19
26.976	3368.48
26.977	3368.76
26.978	3369.05
26.979	3369.34
26.980	3369.62
26.981	3369.91
26.982	3370.20
26.983	3370.49
26.984	3370.77
26.985	3371.06
26.986	3371.35
26.987	3371.63
26.988	3371.92
26.989	3372.21
26.990	3372.50
26.991	3372.78
26.992	3373.07
26.993	3373.36
26.994	3373.64
26.995	3373.93
26.996	3374.22
26.997	3374.51
26.998	3374.79
26.999	3375.08
27.000	3375.37
27.001	3375.65
27.002	3375.94
27.003	3376.23
27.004	3376.52
27.005	3376.80
27.006	3377.09
27.007	3377.38
27.008	3377.67
27.009	3377.95
27.010	3378.24
27.011	3378.53
27.012	3378.82
27.013	3379.10
27.014	3379.39
27.015	3379.68
27.016	3379.97
27.017	3380.25
27.018	3380.54
27.019	3380.83
27.020	3381.12
27.021	3381.41
27.022	3381.69
27.023	3381.98
27.024	3382.27
27.025	3382.56
27.026	3382.84
27.027	3383.13
27.028	3383.42
27.029	3383.71
27.030	3384.00
27.031	3384.28
27.032	3384.57
27.033	3384.86
27.034	3385.15
27.035	3385.43
27.036	3385.72
27.037	3386.01
27.038	3386.30
27.039	3386.59
27.040	3386.87
27.041	3387.16
27.042	3387.45
27.043	3387.74
27.044	3388.03
27.045	3388.31
27.046	3388.60
27.047	3388.89
27.048	3389.18
27.049	3389.47
27.050	3389.76
27.051	3390.04
27.052	3390.33
27.053	3390.62
27.054	3390.91
27.055	3391.20
27.056	3391.48
27.057	3391.77
27.058	3392.06
27.059	3392.35
27.060	3392.64
27.061	3392.93
27.062	3393.21
27.063	3393.50
27.064	3393.79
27.065	3394.08
27.066	3394.37
27.067	3394.66
27.068	3394.95
27.069	3395.23
27.070	3395.52
27.071	3395.81
27.072	3396.10
27.073	3396.39
27.074	3396.68
27.075	3396.97
27.076	3397.25
27.077	3397.54
27.078	3397.83
27.079	3398.12
27.080	3398.41
27.081	3398.70
27.082	3398.99
27.083	3399.27
27.084	3399.56
27.085	3399.85
27.086	3400.14
27.087	3400.43
27.088	3400.72
27.089	3401.01
27.090	3401.30
27.091	3401.58
27.092	3401.87
27.093	3402.16
27.094	3402.45
27.095	3402.74
27.096	3403.03
27.097	3403.32
27.098	3403.61
27.099	3403.90
27.100	3404.19
27.101	3404.47
27.102	3404.76
27.103	3405.05
27.104	3405.34
27.105	3405.63
27.106	3405.92
27.107	3406.21
27.108	3406.50
27.109	3406.79
27.110	3407.08
27.111	3407.37
27.112	3407.66
27.113	3407.94
27.114	3408.23
27.115	3408.52
27.116	3408.81
27.117	3409.10
27.118	3409.39
27.119	3409.68
27.120	3409.97
27.121	3410.26
27.122	3410.55
27.123	3410.84
27.124	3411.13
27.125	3411.42
27.126	3411.71
27.127	3412.00
27.128	3412.29
27.129	3412.57
27.130	3412.86
27.131	3413.15
27.132	3413.44
27.133	3413.73
27.134	3414.02
27.135	3414.31
27.136	3414.60
27.137	3414.89
27.138	3415.18
27.139	3415.47
27.140	3415.76
27.141	3416.05
27.142	3416.34
27.143	3416.63
27.144	3416.92
27.145	3417.21
27.146	3417.50
27.147	3417.79
27.148	3418.08
27.149	3418.37
27.150	3418.66
27.151	3418.95
27.152	3419.24
27.153	3419.53
27.154	3419.82
27.155	3420.11
27.156	3420.40
27.157	3420.69
27.158	3420.98
27.159	3421.27
27.160	3421.56
27.161	3421.85
27.162	3422.14
27.163	3422.43
27.164	3422.72
27.165	3423.01
27.166	3423.30
27.167	3423.59
27.168	3423.88
27.169	3424.17
27.170	3424.46
27.171	3424.75
27.172	3425.04
27.173	3425.33
27.174	3425.62
27.175	3425.91
27.176	3426.20
27.177	3426.49
27.178	3426.78
27.179	3427.07
27.180	3427.36
27.181	3427.65
27.182	3427.94
27.183	3428.23
27.184	3428.53
27.185	3428.82
27.186	3429.11
27.187	3429.40
27.188	3429.69
27.189	3429.98
27.190	3430.27
27.191	3430.56
27.192	3430.85
27.193	3431.14
27.194	3431.43
27.195	3431.72
27.196	3432.01
27.197	3432.30
27.198	3432.59
27.199	3432.88
27.200	3433.18
27.201	3433.47
27.202	3433.76
27.203	3434.05
27.204	3434.34
27.205	3434.63
27.206	3434.92
27.207	3435.21
27.208	3435.50
27.209	3435.79
27.210	3436.08
27.211	3436.37
27.212	3436.67
27.213	3436.96
27.214	3437.25
27.215	3437.54
27.216	3437.83
27.217	3438.12
27.218	3438.41
27.219	3438.70
27.220	3438.99
27.221	3439.29
27.222	3439.58
27.223	3439.87
27.224	3440.16
27.225	3440.45
27.226	3440.74
27.227	3441.03
27.228	3441.32
27.229	3441.61
27.230	3441.91
27.231	3442.20
27.232	3442.49
27.233	3442.78
27.234	3443.07
27.235	3443.36
27.236	3443.65
27.237	3443.95
27.238	3444.24
27.239	3444.53
27.240	3444.82
27.241	3445.11
27.242	3445.40
27.243	3445.69
27.244	3445.99
27.245	3446.28
27.246	3446.57
27.247	3446.86
27.248	3447.15
27.249	3447.44
27.250	3447.73
27.251	3448.03
27.252	3448.32
27.253	3448.61
27.254	3448.90
27.255	3449.19
27.256	3449.49
27.257	3449.78
27.258	3450.07
27.259	3450.36
27.260	3450.65
27.261	3450.94
27.262	3451.24
27.263	3451.53
27.264	3451.82
27.265	3452.11
27.266	3452.40
27.267	3452.70
27.268	3452.99
27.269	3453.28
27.270	3453.57
27.271	3453.86
27.272	3454.15
27.273	3454.45
27.274	3454.74
27.275	3455.03
27.276	3455.32
27.277	3455.62
27.278	3455.91
27.279	3456.20
27.280	3456.49
27.281	3456.78
27.282	3457.08
27.283	3457.37
27.284	3457.66
27.285	3457.95
27.286	3458.24
27.287	3458.54
27.288	3458.83
27.289	3459.12
27.290	3459.41
27.291	3459.71
27.292	3460.00
27.293	3460.29
27.294	3460.58
27.295	3460.88
27.296	3461.17
27.297	3461.46
27.298	3461.75
27.299	3462.05
27.300	3462.34
27.301	3462.63
27.302	3462.92
27.303	3463.22
27.304	3463.51
27.305	3463.80
27.306	3464.09
27.307	3464.39
27.308	3464.68
27.309	3464.97
27.310	3465.26
27.311	3465.56
27.312	3465.85
27.313	3466.14
27.314	3466.43
27.315	3466.73
27.316	3467.02
27.317	3467.31
27.318	3467.61
27.319	3467.90
27.320	3468.19
27.321	3468.48
27.322	3468.78
27.323	3469.07
27.324	3469.36
27.325	3469.66
27.326	3469.95
27.327	3470.24
27.328	3470.53
27.329	3470.83
27.330	3471.12
27.331	3471.41
27.332	3471.71
27.333	3472.00
27.334	3472.29
27.335	3472.59
27.336	3472.88
27.337	3473.17
27.338	3473.47
27.339	3473.76
27.340	3474.05
27.341	3474.34
27.342	3474.64
27.343	3474.93
27.344	3475.22
27.345	3475.52
27.346	3475.81
27.347	3476.10
27.348	3476.40
27.349	3476.69
27.350	3476.98
27.351	3477.28
27.352	3477.57
27.353	3477.86
27.354	3478.16
27.355	3478.45
27.356	3478.74
27.357	3479.04
27.358	3479.33
27.359	3479.63
27.360	3479.92
27.361	3480.21
27.362	3480.51
27.363	3480.80
27.364	3481.09
27.365	3481.39
27.366	3481.68
27.367	3481.97
27.368	3482.27
27.369	3482.56
27.370	3482.86
27.371	3483.15
27.372	3483.44
27.373	3483.74
27.374	3484.03
27.375	3484.32
27.376	3484.62
27.377	3484.91
27.378	3485.21
27.379	3485.50
27.380	3485.79
27.381	3486.09
27.382	3486.38
27.383	3486.67
27.384	3486.97
27.385	3487.26
27.386	3487.56
27.387	3487.85
27.388	3488.14
27.389	3488.44
27.390	3488.73
27.391	3489.03
27.392	3489.32
27.393	3489.62
27.394	3489.91
27.395	3490.20
27.396	3490.50
27.397	3490.79
27.398	3491.09
27.399	3491.38
27.400	3491.67
27.401	3491.97
27.402	3492.26
27.403	3492.56
27.404	3492.85
27.405	3493.15
27.406	3493.44
27.407	3493.73
27.408	3494.03
27.409	3494.32
27.410	3494.62
27.411	3494.91
27.412	3495.21
27.413	3495.50
27.414	3495.80
27.415	3496.09
27.416	3496.38
27.417	3496.68
27.418	3496.97
27.419	3497.27
27.420	3497.56
27.421	3497.86
27.422	3498.15
27.423	3498.45
27.424	3498.74
27.425	3499.04
27.426	3499.33
27.427	3499.63
27.428	3499.92
27.429	3500.21
27.430	3500.51
27.431	3500.80
27.432	3501.10
27.433	3501.39
27.434	3501.69
27.435	3501.98
27.436	3502.28
27.437	3502.57
27.438	3502.87
27.439	3503.16
27.440	3503.46
27.441	3503.75
27.442	3504.05
27.443	3504.34
27.444	3504.64
27.445	3504.93
27.446	3505.23
27.447	3505.52
27.448	3505.82
27.449	3506.11
27.450	3506.41
27.451	3506.70
27.452	3507.00
27.453	3507.29
27.454	3507.59
27.455	3507.88
27.456	3508.18
27.457	3508.47
27.458	3508.77
27.459	3509.06
27.460	3509.36
27.461	3509.66
27.462	3509.95
27.463	3510.25
27.464	3510.54
27.465	3510.84
27.466	3511.13
27.467	3511.43
27.468	3511.72
27.469	3512.02
27.470	3512.31
27.471	3512.61
27.472	3512.90
27.473	3513.20
27.474	3513.50
27.475	3513.79
27.476	3514.09
27.477	3514.38
27.478	3514.68
27.479	3514.97
27.480	3515.27
27.481	3515.56
27.482	3515.86
27.483	3516.16
27.484	3516.45
27.485	3516.75
27.486	3517.04
27.487	3517.34
27.488	3517.64
27.489	3517.93
27.490	3518.23
27.491	3518.52
27.492	3518.82
27.493	3519.11
27.494	3519.41
27.495	3519.71
27.496	3520.00
27.497	3520.30
27.498	3520.59
27.499	3520.89
27.500	3521.19
27.501	3521.48
27.502	3521.78
27.503	3522.07
27.504	3522.37
27.505	3522.67
27.506	3522.96
27.507	3523.26
27.508	3523.55
27.509	3523.85
27.510	3524.15
27.511	3524.44
27.512	3524.74
27.513	3525.04
27.514	3525.33
27.515	3525.63
27.516	3525.92
27.517	3526.22
27.518	3526.52
27.519	3526.81
27.520	3527.11
27.521	3527.41
27.522	3527.70
27.523	3528.00
27.524	3528.29
27.525	3528.59
27.526	3528.89
27.527	3529.18
27.528	3529.48
27.529	3529.78
27.530	3530.07
27.531	3530.37
27.532	3530.67
27.533	3530.96
27.534	3531.26
27.535	3531.56
27.536	3531.85
27.537	3532.15
27.538	3532.45
27.539	3532.74
27.540	3533.04
27.541	3533.34
27.542	3533.63
27.543	3533.93
27.544	3534.23
27.545	3534.52
27.546	3534.82
27.547	3535.12
27.548	3535.41
27.549	3535.71
27.550	3536.01
27.551	3536.30
27.552	3536.60
27.553	3536.90
27.554	3537.19
27.555	3537.49
27.556	3537.79
27.557	3538.09
27.558	3538.38
27.559	3538.68
27.560	3538.98
27.561	3539.27
27.562	3539.57
27.563	3539.87
27.564	3540.17
27.565	3540.46
27.566	3540.76
27.567	3541.06
27.568	3541.35
27.569	3541.65
27.570	3541.95
27.571	3542.25
27.572	3542.54
27.573	3542.84
27.574	3543.14
27.575	3543.43
27.576	3543.73
27.577	3544.03
27.578	3544.33
27.579	3544.62
27.580	3544.92
27.581	3545.22
27.582	3545.52
27.583	3545.81
27.584	3546.11
27.585	3546.41
27.586	3546.71
27.587	3547.00
27.588	3547.30
27.589	3547.60
27.590	3547.90
27.591	3548.19
27.592	3548.49
27.593	3548.79
27.594	3549.09
27.595	3549.38
27.596	3549.68
27.597	3549.98
27.598	3550.28
27.599	3550.58
27.600	3550.87
27.601	3551.17
27.602	3551.47
27.603	3551.77
27.604	3552.06
27.605	3552.36
27.606	3552.66
27.607	3552.96
27.608	3553.26
27.609	3553.55
27.610	3553.85
27.611	3554.15
27.612	3554.45
27.613	3554.75
27.614	3555.04
27.615	3555.34
27.616	3555.64
27.617	3555.94
27.618	3556.24
27.619	3556.53
27.620	3556.83
27.621	3557.13
27.622	3557.43
27.623	3557.73
27.624	3558.02
27.625	3558.32
27.626	3558.62
27.627	3558.92
27.628	3559.22
27.629	3559.52
27.630	3559.81
27.631	3560.11
27.632	3560.41
27.633	3560.71
27.634	3561.01
27.635	3561.31
27.636	3561.60
27.637	3561.90
27.638	3562.20
27.639	3562.50
27.640	3562.80
27.641	3563.10
27.642	3563.39
27.643	3563.69
27.644	3563.99
27.645	3564.29
27.646	3564.59
27.647	3564.89
27.648	3565.19
27.649	3565.48
27.650	3565.78
27.651	3566.08
27.652	3566.38
27.653	3566.68
27.654	3566.98
27.655	3567.28
27.656	3567.58
27.657	3567.87
27.658	3568.17
27.659	3568.47
27.660	3568.77
27.661	3569.07
27.662	3569.37
27.663	3569.67
27.664	3569.97
27.665	3570.26
27.666	3570.56
27.667	3570.86
27.668	3571.16
27.669	3571.46
27.670	3571.76
27.671	3572.06
27.672	3572.36
27.673	3572.66
27.674	3572.96
27.675	3573.25
27.676	3573.55
27.677	3573.85
27.678	3574.15
27.679	3574.45
27.680	3574.75
27.681	3575.05
27.682	3575.35
27.683	3575.65
27.684	3575.95
27.685	3576.25
27.686	3576.55
27.687	3576.85
27.688	3577.14
27.689	3577.44
27.690	3577.74
27.691	3578.04
27.692	3578.34
27.693	3578.64
27.694	3578.94
27.695	3579.24
27.696	3579.54
27.697	3579.84
27.698	3580.14
27.699	3580.44
27.700	3580.74
27.701	3581.04
27.702	3581.34
27.703	3581.64
27.704	3581.94
27.705	3582.24
27.706	3582.54
27.707	3582.83
27.708	3583.13
27.709	3583.43
27.710	3583.73
27.711	3584.03
27.712	3584.33
27.713	3584.63
27.714	3584.93
27.715	3585.23
27.716	3585.53
27.717	3585.83
27.718	3586.13
27.719	3586.43
27.720	3586.73
27.721	3587.03
27.722	3587.33
27.723	3587.63
27.724	3587.93
27.725	3588.23
27.726	3588.53
27.727	3588.83
27.728	3589.13
27.729	3589.43
27.730	3589.73
27.731	3590.03
27.732	3590.33
27.733	3590.63
27.734	3590.93
27.735	3591.23
27.736	3591.53
27.737	3591.83
27.738	3592.13
27.739	3592.43
27.740	3592.73
27.741	3593.03
27.742	3593.33
27.743	3593.63
27.744	3593.93
27.745	3594.23
27.746	3594.54
27.747	3594.84
27.748	3595.14
27.749	3595.44
27.750	3595.74
27.751	3596.04
27.752	3596.34
27.753	3596.64
27.754	3596.94
27.755	3597.24
27.756	3597.54
27.757	3597.84
27.758	3598.14
27.759	3598.44
27.760	3598.74
27.761	3599.04
27.762	3599.34
27.763	3599.64
27.764	3599.94
27.765	3600.25
27.766	3600.55
27.767	3600.85
27.768	3601.15
27.769	3601.45
27.770	3601.75
27.771	3602.05
27.772	3602.35
27.773	3602.65
27.774	3602.95
27.775	3603.25
27.776	3603.55
27.777	3603.85
27.778	3604.16
27.779	3604.46
27.780	3604.76
27.781	3605.06
27.782	3605.36
27.783	3605.66
27.784	3605.96
27.785	3606.26
27.786	3606.56
27.787	3606.86
27.788	3607.17
27.789	3607.47
27.790	3607.77
27.791	3608.07
27.792	3608.37
27.793	3608.67
27.794	3608.97
27.795	3609.27
27.796	3609.58
27.797	3609.88
27.798	3610.18
27.799	3610.48
27.800	3610.78
27.801	3611.08
27.802	3611.38
27.803	3611.68
27.804	3611.99
27.805	3612.29
27.806	3612.59
27.807	3612.89
27.808	3613.19
27.809	3613.49
27.810	3613.79
27.811	3614.10
27.812	3614.40
27.813	3614.70
27.814	3615.00
27.815	3615.30
27.816	3615.60
27.817	3615.91
27.818	3616.21
27.819	3616.51
27.820	3616.81
27.821	3617.11
27.822	3617.41
27.823	3617.72
27.824	3618.02
27.825	3618.32
27.826	3618.62
27.827	3618.92
27.828	3619.22
27.829	3619.53
27.830	3619.83
27.831	3620.13
27.832	3620.43
27.833	3620.73
27.834	3621.04
27.835	3621.34
27.836	3621.64
27.837	3621.94
27.838	3622.24
27.839	3622.55
27.840	3622.85
27.841	3623.15
27.842	3623.45
27.843	3623.75
27.844	3624.06
27.845	3624.36
27.846	3624.66
27.847	3624.96
27.848	3625.26
27.849	3625.57
27.850	3625.87
27.851	3626.17
27.852	3626.47
27.853	3626.78
27.854	3627.08
27.855	3627.38
27.856	3627.68
27.857	3627.99
27.858	3628.29
27.859	3628.59
27.860	3628.89
27.861	3629.19
27.862	3629.50
27.863	3629.80
27.864	3630.10
27.865	3630.40
27.866	3630.71
27.867	3631.01
27.868	3631.31
27.869	3631.61
27.870	3631.92
27.871	3632.22
27.872	3632.52
27.873	3632.83
27.874	3633.13
27.875	3633.43
27.876	3633.73
27.877	3634.04
27.878	3634.34
27.879	3634.64
27.880	3634.94
27.881	3635.25
27.882	3635.55
27.883	3635.85
27.884	3636.16
27.885	3636.46
27.886	3636.76
27.887	3637.06
27.888	3637.37
27.889	3637.67
27.890	3637.97
27.891	3638.28
27.892	3638.58
27.893	3638.88
27.894	3639.18
27.895	3639.49
27.896	3639.79
27.897	3640.09
27.898	3640.40
27.899	3640.70
27.900	3641.00
27.901	3641.31
27.902	3641.61
27.903	3641.91
27.904	3642.22
27.905	3642.52
27.906	3642.82
27.907	3643.13
27.908	3643.43
27.909	3643.73
27.910	3644.03
27.911	3644.34
27.912	3644.64
27.913	3644.94
27.914	3645.25
27.915	3645.55
27.916	3645.86
27.917	3646.16
27.918	3646.46
27.919	3646.77
27.920	3647.07
27.921	3647.37
27.922	3647.68
27.923	3647.98
27.924	3648.28
27.925	3648.59
27.926	3648.89
27.927	3649.19
27.928	3649.50
27.929	3649.80
27.930	3650.10
27.931	3650.41
27.932	3650.71
27.933	3651.02
27.934	3651.32
27.935	3651.62
27.936	3651.93
27.937	3652.23
27.938	3652.53
27.939	3652.84
27.940	3653.14
27.941	3653.45
27.942	3653.75
27.943	3654.05
27.944	3654.36
27.945	3654.66
27.946	3654.97
27.947	3655.27
27.948	3655.57
27.949	3655.88
27.950	3656.18
27.951	3656.49
27.952	3656.79
27.953	3657.09
27.954	3657.40
27.955	3657.70
27.956	3658.01
27.957	3658.31
27.958	3658.61
27.959	3658.92
27.960	3659.22
27.961	3659.53
27.962	3659.83
27.963	3660.14
27.964	3660.44
27.965	3660.74
27.966	3661.05
27.967	3661.35
27.968	3661.66
27.969	3661.96
27.970	3662.27
27.971	3662.57
27.972	3662.87
27.973	3663.18
27.974	3663.48
27.975	3663.79
27.976	3664.09
27.977	3664.40
27.978	3664.70
27.979	3665.01
27.980	3665.31
27.981	3665.62
27.982	3665.92
27.983	3666.22
27.984	3666.53
27.985	3666.83
27.986	3667.14
27.987	3667.44
27.988	3667.75
27.989	3668.05
27.990	3668.36
27.991	3668.66
27.992	3668.97
27.993	3669.27
27.994	3669.58
27.995	3669.88
27.996	3670.19
27.997	3670.49
27.998	3670.80
27.999	3671.10
28.000	3671.41
28.001	3671.71
28.002	3672.02
28.003	3672.32
28.004	3672.63
28.005	3672.93
28.006	3673.24
28.007	3673.54
28.008	3673.85
28.009	3674.15
28.010	3674.46
28.011	3674.76
28.012	3675.07
28.013	3675.37
28.014	3675.68
28.015	3675.98
28.016	3676.29
28.017	3676.59
28.018	3676.90
28.019	3677.20
28.020	3677.51
28.021	3677.81
28.022	3678.12
28.023	3678.42
28.024	3678.73
28.025	3679.03
28.026	3679.34
28.027	3679.65
28.028	3679.95
28.029	3680.26
28.030	3680.56
28.031	3680.87
28.032	3681.17
28.033	3681.48
28.034	3681.78
28.035	3682.09
28.036	3682.40
28.037	3682.70
28.038	3683.01
28.039	3683.31
28.040	3683.62
28.041	3683.92
28.042	3684.23
28.043	3684.53
28.044	3684.84
28.045	3685.15
28.046	3685.45
28.047	3685.76
28.048	3686.06
28.049	3686.37
28.050	3686.68
28.051	3686.98
28.052	3687.29
28.053	3687.59
28.054	3687.90
28.055	3688.20
28.056	3688.51
28.057	3688.82
28.058	3689.12
28.059	3689.43
28.060	3689.73
28.061	3690.04
28.062	3690.35
28.063	3690.65
28.064	3690.96
28.065	3691.26
28.066	3691.57
28.067	3691.88
28.068	3692.18
28.069	3692.49
28.070	3692.80
28.071	3693.10
28.072	3693.41
28.073	3693.71
28.074	3694.02
28.075	3694.33
28.076	3694.63
28.077	3694.94
28.078	3695.25
28.079	3695.55
28.080	3695.86
28.081	3696.17
28.082	3696.47
28.083	3696.78
28.084	3697.08
28.085	3697.39
28.086	3697.70
28.087	3698.00
28.088	3698.31
28.089	3698.62
28.090	3698.92
28.091	3699.23
28.092	3699.54
28.093	3699.84
28.094	3700.15
28.095	3700.46
28.096	3700.76
28.097	3701.07
28.098	3701.38
28.099	3701.68
28.100	3701.99
28.101	3702.30
28.102	3702.60
28.103	3702.91
28.104	3703.22
28.105	3703.52
28.106	3703.83
28.107	3704.14
28.108	3704.44
28.109	3704.75
28.110	3705.06
28.111	3705.37
28.112	3705.67
28.113	3705.98
28.114	3706.29
28.115	3706.59
28.116	3706.90
28.117	3707.21
28.118	3707.51
28.119	3707.82
28.120	3708.13
28.121	3708.44
28.122	3708.74
28.123	3709.05
28.124	3709.36
28.125	3709.66
28.126	3709.97
28.127	3710.28
28.128	3710.59
28.129	3710.89
28.130	3711.20
28.131	3711.51
28.132	3711.82
28.133	3712.12
28.134	3712.43
28.135	3712.74
28.136	3713.05
28.137	3713.35
28.138	3713.66
28.139	3713.97
28.140	3714.28
28.141	3714.58
28.142	3714.89
28.143	3715.20
28.144	3715.51
28.145	3715.81
28.146	3716.12
28.147	3716.43
28.148	3716.74
28.149	3717.04
28.150	3717.35
28.151	3717.66
28.152	3717.97
28.153	3718.27
28.154	3718.58
28.155	3718.89
28.156	3719.20
28.157	3719.51
28.158	3719.81
28.159	3720.12
28.160	3720.43
28.161	3720.74
28.162	3721.04
28.163	3721.35
28.164	3721.66
28.165	3721.97
28.166	3722.28
28.167	3722.58
28.168	3722.89
28.169	3723.20
28.170	3723.51
28.171	3723.82
28.172	3724.12
28.173	3724.43
28.174	3724.74
28.175	3725.05
28.176	3725.36
28.177	3725.66
28.178	3725.97
28.179	3726.28
28.180	3726.59
28.181	3726.90
28.182	3727.21
28.183	3727.51
28.184	3727.82
28.185	3728.13
28.186	3728.44
28.187	3728.75
28.188	3729.06
28.189	3729.36
28.190	3729.67
28.191	3729.98
28.192	3730.29
28.193	3730.60
28.194	3730.91
28.195	3731.21
28.196	3731.52
28.197	3731.83
28.198	3732.14
28.199	3732.45
28.200	3732.76
28.201	3733.07
28.202	3733.37
28.203	3733.68
28.204	3733.99
28.205	3734.30
28.206	3734.61
28.207	3734.92
28.208	3735.23
28.209	3735.54
28.210	3735.84
28.211	3736.15
28.212	3736.46
28.213	3736.77
28.214	3737.08
28.215	3737.39
28.216	3737.70
28.217	3738.01
28.218	3738.32
28.219	3738.62
28.220	3738.93
28.221	3739.24
28.222	3739.55
28.223	3739.86
28.224	3740.17
28.225	3740.48
28.226	3740.79
28.227	3741.10
28.228	3741.41
28.229	3741.71
28.230	3742.02
28.231	3742.33
28.232	3742.64
28.233	3742.95
28.234	3743.26
28.235	3743.57
28.236	3743.88
28.237	3744.19
28.238	3744.50
28.239	3744.81
28.240	3745.12
28.241	3745.43
28.242	3745.73
28.243	3746.04
28.244	3746.35
28.245	3746.66
28.246	3746.97
28.247	3747.28
28.248	3747.59
28.249	3747.90
28.250	3748.21
28.251	3748.52
28.252	3748.83
28.253	3749.14
28.254	3749.45
28.255	3749.76
28.256	3750.07
28.257	3750.38
28.258	3750.69
28.259	3751.00
28.260	3751.31
28.261	3751.62
28.262	3751.93
28.263	3752.24
28.264	3752.55
28.265	3752.85
28.266	3753.16
28.267	3753.47
28.268	3753.78
28.269	3754.09
28.270	3754.40
28.271	3754.71
28.272	3755.02
28.273	3755.33
28.274	3755.64
28.275	3755.95
28.276	3756.26
28.277	3756.57
28.278	3756.88
28.279	3757.19
28.280	3757.50
28.281	3757.81
28.282	3758.12
28.283	3758.43
28.284	3758.74
28.285	3759.05
28.286	3759.36
28.287	3759.67
28.288	3759.98
28.289	3760.30
28.290	3760.61
28.291	3760.92
28.292	3761.23
28.293	3761.54
28.294	3761.85
28.295	3762.16
28.296	3762.47
28.297	3762.78
28.298	3763.09
28.299	3763.40
28.300	3763.71
28.301	3764.02
28.302	3764.33
28.303	3764.64
28.304	3764.95
28.305	3765.26
28.306	3765.57
28.307	3765.88
28.308	3766.19
28.309	3766.50
28.310	3766.81
28.311	3767.12
28.312	3767.44
28.313	3767.75
28.314	3768.06
28.315	3768.37
28.316	3768.68
28.317	3768.99
28.318	3769.30
28.319	3769.61
28.320	3769.92
28.321	3770.23
28.322	3770.54
28.323	3770.85
28.324	3771.16
28.325	3771.48
28.326	3771.79
28.327	3772.10
28.328	3772.41
28.329	3772.72
28.330	3773.03
28.331	3773.34
28.332	3773.65
28.333	3773.96
28.334	3774.27
28.335	3774.59
28.336	3774.90
28.337	3775.21
28.338	3775.52
28.339	3775.83
28.340	3776.14
28.341	3776.45
28.342	3776.76
28.343	3777.07
28.344	3777.39
28.345	3777.70
28.346	3778.01
28.347	3778.32
28.348	3778.63
28.349	3778.94
28.350	3779.25
28.351	3779.57
28.352	3779.88
28.353	3780.19
28.354	3780.50
28.355	3780.81
28.356	3781.12
28.357	3781.43
28.358	3781.75
28.359	3782.06
28.360	3782.37
28.361	3782.68
28.362	3782.99
28.363	3783.30
28.364	3783.61
28.365	3783.93
28.366	3784.24
28.367	3784.55
28.368	3784.86
28.369	3785.17
28.370	3785.48
28.371	3785.80
28.372	3786.11
28.373	3786.42
28.374	3786.73
28.375	3787.04
28.376	3787.36
28.377	3787.67
28.378	3787.98
28.379	3788.29
28.380	3788.60
28.381	3788.92
28.382	3789.23
28.383	3789.54
28.384	3789.85
28.385	3790.16
28.386	3790.48
28.387	3790.79
28.388	3791.10
28.389	3791.41
28.390	3791.72
28.391	3792.04
28.392	3792.35
28.393	3792.66
28.394	3792.97
28.395	3793.28
28.396	3793.60
28.397	3793.91
28.398	3794.22
28.399	3794.53
28.400	3794.85
28.401	3795.16
28.402	3795.47
28.403	3795.78
28.404	3796.09
28.405	3796.41
28.406	3796.72
28.407	3797.03
28.408	3797.34
28.409	3797.66
28.410	3797.97
28.411	3798.28
28.412	3798.59
28.413	3798.91
28.414	3799.22
28.415	3799.53
28.416	3799.84
28.417	3800.16
28.418	3800.47
28.419	3800.78
28.420	3801.09
28.421	3801.41
28.422	3801.72
28.423	3802.03
28.424	3802.35
28.425	3802.66
28.426	3802.97
28.427	3803.28
28.428	3803.60
28.429	3803.91
28.430	3804.22
28.431	3804.54
