x(m)	y(m)
1286.22	12190.55
1286.31	12191.47
1286.41	12192.40
1286.50	12193.32
1286.59	12194.24
1286.69	12195.16
1286.78	12196.08
1286.88	12197.00
1286.97	12197.93
1287.07	12198.85
1287.16	12199.77
1287.25	12200.69
1287.35	12201.61
1287.44	12202.54
1287.54	12203.46
1287.63	12204.38
1287.73	12205.30
1287.82	12206.23
1287.92	12207.15
1288.01	12208.07
1288.10	12208.99
1288.20	12209.92
1288.29	12210.84
1288.39	12211.76
1288.48	12212.68
1288.58	12213.61
1288.67	12214.53
1288.77	12215.45
1288.86	12216.38
1288.95	12217.30
1289.05	12218.22
1289.14	12219.14
1289.24	12220.07
1289.33	12220.99
1289.43	12221.91
1289.52	12222.84
1289.62	12223.76
1289.71	12224.68
1289.80	12225.61
1289.90	12226.53
1289.99	12227.45
1290.09	12228.38
1290.18	12229.30
1290.28	12230.22
1290.37	12231.15
1290.47	12232.07
1290.56	12232.99
1290.65	12233.92
1290.75	12234.84
1290.84	12235.77
1290.94	12236.69
1291.03	12237.61
1291.13	12238.54
1291.22	12239.46
1291.32	12240.39
1291.41	12241.31
1291.51	12242.23
1291.60	12243.16
1291.69	12244.08
1291.79	12245.01
1291.88	12245.93
1291.98	12246.86
1292.07	12247.78
1292.17	12248.70
1292.26	12249.63
1292.36	12250.55
1292.45	12251.48
1292.55	12252.40
1292.64	12253.33
1292.73	12254.25
1292.83	12255.18
1292.92	12256.10
1293.02	12257.03
1293.11	12257.95
1293.21	12258.88
1293.30	12259.80
1293.40	12260.73
1293.49	12261.65
1293.59	12262.58
1293.68	12263.50
1293.78	12264.43
1293.87	12265.35
1293.97	12266.28
1294.06	12267.20
1294.15	12268.13
1294.25	12269.05
1294.34	12269.98
1294.44	12270.91
1294.53	12271.83
1294.63	12272.76
1294.72	12273.68
1294.82	12274.61
1294.91	12275.53
1295.01	12276.46
1295.10	12277.39
1295.20	12278.31
1295.29	12279.24
1295.39	12280.16
1295.48	12281.09
1295.58	12282.02
1295.67	12282.94
1295.76	12283.87
1295.86	12284.80
1295.95	12285.72
1296.05	12286.65
1296.14	12287.57
1296.24	12288.50
1296.33	12289.43
1296.43	12290.35
1296.52	12291.28
1296.62	12292.21
1296.71	12293.13
1296.81	12294.06
1296.90	12294.99
1297.00	12295.91
1297.09	12296.84
1297.19	12297.77
1297.28	12298.70
1297.38	12299.62
1297.47	12300.55
1297.57	12301.48
1297.66	12302.40
1297.76	12303.33
1297.85	12304.26
1297.95	12305.19
1298.04	12306.11
1298.14	12307.04
1298.23	12307.97
1298.32	12308.90
1298.42	12309.82
1298.51	12310.75
1298.61	12311.68
1298.70	12312.61
1298.80	12313.53
1298.89	12314.46
1298.99	12315.39
1299.08	12316.32
1299.18	12317.24
1299.27	12318.17
1299.37	12319.10
1299.46	12320.03
1299.56	12320.96
1299.65	12321.89
1299.75	12322.81
1299.84	12323.74
1299.94	12324.67
1300.03	12325.60
1300.13	12326.53
1300.22	12327.46
1300.32	12328.38
1300.41	12329.31
1300.51	12330.24
1300.60	12331.17
1300.70	12332.10
1300.79	12333.03
1300.89	12333.96
1300.98	12334.88
1301.08	12335.81
1301.17	12336.74
1301.27	12337.67
1301.36	12338.60
1301.46	12339.53
1301.55	12340.46
1301.65	12341.39
1301.74	12342.32
1301.84	12343.25
1301.93	12344.17
1302.03	12345.10
1302.12	12346.03
1302.22	12346.96
1302.31	12347.89
1302.41	12348.82
1302.50	12349.75
1302.60	12350.68
1302.69	12351.61
1302.79	12352.54
1302.88	12353.47
1302.98	12354.40
1303.07	12355.33
1303.17	12356.26
1303.26	12357.19
1303.36	12358.12
1303.45	12359.05
1303.55	12359.98
1303.65	12360.91
1303.74	12361.84
1303.84	12362.77
1303.93	12363.70
1304.03	12364.63
1304.12	12365.56
1304.22	12366.49
1304.31	12367.42
1304.41	12368.35
1304.50	12369.28
1304.60	12370.21
1304.69	12371.14
1304.79	12372.07
1304.88	12373.01
1304.98	12373.94
1305.07	12374.87
1305.17	12375.80
1305.26	12376.73
1305.36	12377.66
1305.45	12378.59
1305.55	12379.52
1305.64	12380.45
1305.74	12381.38
1305.83	12382.32
1305.93	12383.25
1306.02	12384.18
1306.12	12385.11
1306.22	12386.04
1306.31	12386.97
1306.41	12387.90
1306.50	12388.83
1306.60	12389.77
1306.69	12390.70
1306.79	12391.63
1306.88	12392.56
1306.98	12393.49
1307.07	12394.42
1307.17	12395.36
1307.26	12396.29
1307.36	12397.22
1307.45	12398.15
1307.55	12399.08
1307.64	12400.02
1307.74	12400.95
1307.83	12401.88
1307.93	12402.81
1308.03	12403.75
1308.12	12404.68
1308.22	12405.61
1308.31	12406.54
1308.41	12407.47
1308.50	12408.41
1308.60	12409.34
1308.69	12410.27
1308.79	12411.20
1308.88	12412.14
1308.98	12413.07
1309.07	12414.00
1309.17	12414.94
1309.27	12415.87
1309.36	12416.80
1309.46	12417.73
1309.55	12418.67
1309.65	12419.60
1309.74	12420.53
1309.84	12421.47
1309.93	12422.40
1310.03	12423.33
1310.12	12424.27
1310.22	12425.20
1310.31	12426.13
1310.41	12427.07
1310.51	12428.00
1310.60	12428.93
1310.70	12429.87
1310.79	12430.80
1310.89	12431.73
1310.98	12432.67
1311.08	12433.60
1311.17	12434.54
1311.27	12435.47
1311.37	12436.40
1311.46	12437.34
1311.56	12438.27
1311.65	12439.21
1311.75	12440.14
1311.84	12441.07
1311.94	12442.01
1312.03	12442.94
1312.13	12443.88
1312.22	12444.81
1312.32	12445.75
1312.42	12446.68
1312.51	12447.61
1312.61	12448.55
1312.70	12449.48
1312.80	12450.42
1312.89	12451.35
1312.99	12452.29
1313.08	12453.22
1313.18	12454.16
1313.28	12455.09
1313.37	12456.03
1313.47	12456.96
1313.56	12457.90
1313.66	12458.83
1313.75	12459.77
1313.85	12460.70
1313.94	12461.64
1314.04	12462.57
1314.14	12463.51
1314.23	12464.44
1314.33	12465.38
1314.42	12466.31
1314.52	12467.25
1314.61	12468.18
1314.71	12469.12
1314.81	12470.06
1314.90	12470.99
1315.00	12471.93
1315.09	12472.86
1315.19	12473.80
1315.28	12474.73
1315.38	12475.67
1315.48	12476.61
1315.57	12477.54
1315.67	12478.48
1315.76	12479.41
1315.86	12480.35
1315.95	12481.29
1316.05	12482.22
1316.15	12483.16
1316.24	12484.09
1316.34	12485.03
1316.43	12485.97
1316.53	12486.90
1316.62	12487.84
1316.72	12488.78
1316.82	12489.71
1316.91	12490.65
1317.01	12491.59
1317.10	12492.52
1317.20	12493.46
1317.29	12494.40
1317.39	12495.33
1317.49	12496.27
1317.58	12497.21
1317.68	12498.14
1317.77	12499.08
1317.87	12500.02
1317.96	12500.96
1318.06	12501.89
1318.16	12502.83
1318.25	12503.77
1318.35	12504.71
1318.44	12505.64
1318.54	12506.58
1318.64	12507.52
1318.73	12508.45
1318.83	12509.39
1318.92	12510.33
1319.02	12511.27
1319.11	12512.21
1319.21	12513.14
1319.31	12514.08
1319.40	12515.02
1319.50	12515.96
1319.59	12516.89
1319.69	12517.83
1319.79	12518.77
1319.88	12519.71
1319.98	12520.65
1320.07	12521.59
1320.17	12522.52
1320.27	12523.46
1320.36	12524.40
1320.46	12525.34
1320.55	12526.28
1320.65	12527.22
1320.74	12528.15
1320.84	12529.09
1320.94	12530.03
1321.03	12530.97
1321.13	12531.91
1321.22	12532.85
1321.32	12533.79
1321.42	12534.72
1321.51	12535.66
1321.61	12536.60
1321.70	12537.54
1321.80	12538.48
1321.90	12539.42
1321.99	12540.36
1322.09	12541.30
1322.18	12542.24
1322.28	12543.18
1322.38	12544.12
1322.47	12545.05
1322.57	12545.99
1322.66	12546.93
1322.76	12547.87
1322.86	12548.81
1322.95	12549.75
1323.05	12550.69
1323.14	12551.63
1323.24	12552.57
1323.34	12553.51
1323.43	12554.45
1323.53	12555.39
1323.62	12556.33
1323.72	12557.27
1323.82	12558.21
1323.91	12559.15
1324.01	12560.09
1324.11	12561.03
1324.20	12561.97
1324.30	12562.91
1324.39	12563.85
1324.49	12564.79
1324.59	12565.73
1324.68	12566.67
1324.78	12567.61
1324.87	12568.55
1324.97	12569.49
1325.07	12570.44
1325.16	12571.38
1325.26	12572.32
1325.35	12573.26
1325.45	12574.20
1325.55	12575.14
1325.64	12576.08
1325.74	12577.02
1325.84	12577.96
1325.93	12578.90
1326.03	12579.84
1326.12	12580.79
1326.22	12581.73
1326.32	12582.67
1326.41	12583.61
1326.51	12584.55
1326.60	12585.49
1326.70	12586.43
1326.80	12587.37
1326.89	12588.32
1326.99	12589.26
1327.09	12590.20
1327.18	12591.14
1327.28	12592.08
1327.37	12593.02
1327.47	12593.97
1327.57	12594.91
1327.66	12595.85
1327.76	12596.79
1327.86	12597.73
1327.95	12598.68
1328.05	12599.62
1328.14	12600.56
1328.24	12601.50
1328.34	12602.45
1328.43	12603.39
1328.53	12604.33
1328.63	12605.27
1328.72	12606.21
1328.82	12607.16
1328.92	12608.10
1329.01	12609.04
1329.11	12609.98
1329.20	12610.93
1329.30	12611.87
1329.40	12612.81
1329.49	12613.76
1329.59	12614.70
1329.69	12615.64
1329.78	12616.58
1329.88	12617.53
1329.98	12618.47
1330.07	12619.41
1330.17	12620.36
1330.26	12621.30
1330.36	12622.24
1330.46	12623.19
1330.55	12624.13
1330.65	12625.07
1330.75	12626.02
1330.84	12626.96
1330.94	12627.90
1331.04	12628.85
1331.13	12629.79
1331.23	12630.73
1331.32	12631.68
1331.42	12632.62
1331.52	12633.57
1331.61	12634.51
1331.71	12635.45
1331.81	12636.40
1331.90	12637.34
1332.00	12638.29
1332.10	12639.23
1332.19	12640.17
1332.29	12641.12
1332.39	12642.06
1332.48	12643.01
1332.58	12643.95
1332.68	12644.90
1332.77	12645.84
1332.87	12646.78
1332.96	12647.73
1333.06	12648.67
1333.16	12649.62
1333.25	12650.56
1333.35	12651.51
1333.45	12652.45
1333.54	12653.40
1333.64	12654.34
1333.74	12655.29
1333.83	12656.23
1333.93	12657.18
1334.03	12658.12
1334.12	12659.07
1334.22	12660.01
1334.32	12660.96
1334.41	12661.90
1334.51	12662.85
1334.61	12663.79
1334.70	12664.74
1334.80	12665.68
1334.90	12666.63
1334.99	12667.57
1335.09	12668.52
1335.19	12669.47
1335.28	12670.41
1335.38	12671.36
1335.48	12672.30
1335.57	12673.25
1335.67	12674.19
1335.77	12675.14
1335.86	12676.09
1335.96	12677.03
1336.06	12677.98
1336.15	12678.92
1336.25	12679.87
1336.35	12680.82
1336.44	12681.76
1336.54	12682.71
1336.64	12683.66
1336.73	12684.60
1336.83	12685.55
1336.93	12686.50
1337.02	12687.44
1337.12	12688.39
1337.22	12689.34
1337.31	12690.28
1337.41	12691.23
1337.51	12692.18
1337.60	12693.12
1337.70	12694.07
1337.80	12695.02
1337.89	12695.96
1337.99	12696.91
1338.09	12697.86
1338.18	12698.80
1338.28	12699.75
1338.38	12700.70
1338.47	12701.65
1338.57	12702.59
1338.67	12703.54
1338.76	12704.49
1338.86	12705.44
1338.96	12706.38
1339.05	12707.33
1339.15	12708.28
1339.25	12709.23
1339.34	12710.17
1339.44	12711.12
1339.54	12712.07
1339.63	12713.02
1339.73	12713.96
1339.83	12714.91
1339.93	12715.86
1340.02	12716.81
1340.12	12717.76
1340.22	12718.70
1340.31	12719.65
1340.41	12720.60
1340.51	12721.55
1340.60	12722.50
1340.70	12723.45
1340.80	12724.39
1340.89	12725.34
1340.99	12726.29
1341.09	12727.24
1341.18	12728.19
1341.28	12729.14
1341.38	12730.09
1341.48	12731.03
1341.57	12731.98
1341.67	12732.93
1341.77	12733.88
1341.86	12734.83
1341.96	12735.78
1342.06	12736.73
1342.15	12737.68
1342.25	12738.63
1342.35	12739.57
1342.44	12740.52
1342.54	12741.47
1342.64	12742.42
1342.74	12743.37
1342.83	12744.32
1342.93	12745.27
1343.03	12746.22
1343.12	12747.17
1343.22	12748.12
1343.32	12749.07
1343.41	12750.02
1343.51	12750.97
1343.61	12751.92
1343.71	12752.87
1343.80	12753.82
1343.90	12754.77
1344.00	12755.72
1344.09	12756.67
1344.19	12757.62
1344.29	12758.57
1344.38	12759.52
1344.48	12760.47
1344.58	12761.42
1344.68	12762.37
1344.77	12763.32
1344.87	12764.27
1344.97	12765.22
1345.06	12766.17
1345.16	12767.12
1345.26	12768.07
1345.36	12769.02
1345.45	12769.97
1345.55	12770.92
1345.65	12771.87
1345.74	12772.83
1345.84	12773.78
1345.94	12774.73
1346.04	12775.68
1346.13	12776.63
1346.23	12777.58
1346.33	12778.53
1346.42	12779.48
1346.52	12780.43
1346.62	12781.38
1346.72	12782.34
1346.81	12783.29
1346.91	12784.24
1347.01	12785.19
1347.10	12786.14
1347.20	12787.09
1347.30	12788.05
1347.40	12789.00
1347.49	12789.95
1347.59	12790.90
1347.69	12791.85
1347.78	12792.80
1347.88	12793.76
1347.98	12794.71
1348.08	12795.66
1348.17	12796.61
1348.27	12797.56
1348.37	12798.52
1348.46	12799.47
1348.56	12800.42
1348.66	12801.37
1348.76	12802.32
1348.85	12803.28
1348.95	12804.23
1349.05	12805.18
1349.15	12806.13
1349.24	12807.09
1349.34	12808.04
1349.44	12808.99
1349.53	12809.95
1349.63	12810.90
1349.73	12811.85
1349.83	12812.80
1349.92	12813.76
1350.02	12814.71
1350.12	12815.66
1350.22	12816.62
1350.31	12817.57
1350.41	12818.52
1350.51	12819.47
1350.61	12820.43
1350.70	12821.38
1350.80	12822.33
1350.90	12823.29
1350.99	12824.24
1351.09	12825.19
1351.19	12826.15
1351.29	12827.10
1351.38	12828.06
1351.48	12829.01
1351.58	12829.96
1351.68	12830.92
1351.77	12831.87
1351.87	12832.82
1351.97	12833.78
1352.07	12834.73
1352.16	12835.69
1352.26	12836.64
1352.36	12837.59
1352.46	12838.55
1352.55	12839.50
1352.65	12840.46
1352.75	12841.41
1352.85	12842.37
1352.94	12843.32
1353.04	12844.27
1353.14	12845.23
1353.24	12846.18
1353.33	12847.14
1353.43	12848.09
1353.53	12849.05
1353.63	12850.00
1353.72	12850.96
1353.82	12851.91
1353.92	12852.87
1354.02	12853.82
1354.11	12854.78
1354.21	12855.73
1354.31	12856.69
1354.41	12857.64
1354.50	12858.60
1354.60	12859.55
1354.70	12860.51
1354.80	12861.46
1354.89	12862.42
1354.99	12863.37
1355.09	12864.33
1355.19	12865.28
1355.28	12866.24
1355.38	12867.20
1355.48	12868.15
1355.58	12869.11
1355.67	12870.06
1355.77	12871.02
1355.87	12871.97
1355.97	12872.93
1356.06	12873.89
1356.16	12874.84
1356.26	12875.80
1356.36	12876.75
1356.45	12877.71
1356.55	12878.67
1356.65	12879.62
1356.75	12880.58
1356.84	12881.54
1356.94	12882.49
1357.04	12883.45
1357.14	12884.40
1357.24	12885.36
1357.33	12886.32
1357.43	12887.27
1357.53	12888.23
1357.63	12889.19
1357.72	12890.14
1357.82	12891.10
1357.92	12892.06
1358.02	12893.02
1358.11	12893.97
1358.21	12894.93
1358.31	12895.89
1358.41	12896.84
1358.51	12897.80
1358.60	12898.76
1358.70	12899.71
1358.80	12900.67
1358.90	12901.63
1358.99	12902.59
1359.09	12903.54
1359.19	12904.50
1359.29	12905.46
1359.38	12906.42
1359.48	12907.37
1359.58	12908.33
1359.68	12909.29
1359.78	12910.25
1359.87	12911.21
1359.97	12912.16
1360.07	12913.12
1360.17	12914.08
1360.26	12915.04
1360.36	12916.00
1360.46	12916.95
1360.56	12917.91
1360.66	12918.87
1360.75	12919.83
1360.85	12920.79
1360.95	12921.74
1361.05	12922.70
1361.15	12923.66
1361.24	12924.62
1361.34	12925.58
1361.44	12926.54
1361.54	12927.50
1361.63	12928.45
1361.73	12929.41
1361.83	12930.37
1361.93	12931.33
1362.03	12932.29
1362.12	12933.25
1362.22	12934.21
1362.32	12935.17
1362.42	12936.13
1362.52	12937.08
1362.61	12938.04
1362.71	12939.00
1362.81	12939.96
1362.91	12940.92
1363.01	12941.88
1363.10	12942.84
1363.20	12943.80
1363.30	12944.76
1363.40	12945.72
1363.49	12946.68
1363.59	12947.64
1363.69	12948.60
1363.79	12949.56
1363.89	12950.52
1363.98	12951.48
1364.08	12952.44
1364.18	12953.40
1364.28	12954.36
1364.38	12955.32
1364.47	12956.28
1364.57	12957.24
1364.67	12958.20
1364.77	12959.16
1364.87	12960.12
1364.96	12961.08
1365.06	12962.04
1365.16	12963.00
1365.26	12963.96
1365.36	12964.92
1365.46	12965.88
1365.55	12966.84
1365.65	12967.80
1365.75	12968.76
1365.85	12969.72
1365.95	12970.69
1366.04	12971.65
1366.14	12972.61
1366.24	12973.57
1366.34	12974.53
1366.44	12975.49
1366.53	12976.45
1366.63	12977.41
1366.73	12978.37
1366.83	12979.33
1366.93	12980.30
1367.02	12981.26
1367.12	12982.22
1367.22	12983.18
1367.32	12984.14
1367.42	12985.10
1367.52	12986.06
1367.61	12987.03
1367.71	12987.99
1367.81	12988.95
1367.91	12989.91
1368.01	12990.87
1368.10	12991.84
1368.20	12992.80
1368.30	12993.76
1368.40	12994.72
1368.50	12995.68
1368.59	12996.65
1368.69	12997.61
1368.79	12998.57
1368.89	12999.53
1368.99	13000.49
1369.09	13001.46
1369.18	13002.42
1369.28	13003.38
1369.38	13004.34
1369.48	13005.31
1369.58	13006.27
1369.68	13007.23
1369.77	13008.20
1369.87	13009.16
1369.97	13010.12
1370.07	13011.08
1370.17	13012.05
1370.27	13013.01
1370.36	13013.97
1370.46	13014.94
1370.56	13015.90
1370.66	13016.86
1370.76	13017.83
1370.85	13018.79
1370.95	13019.75
1371.05	13020.72
1371.15	13021.68
1371.25	13022.64
1371.35	13023.61
1371.44	13024.57
1371.54	13025.53
1371.64	13026.50
1371.74	13027.46
1371.84	13028.42
1371.94	13029.39
1372.03	13030.35
1372.13	13031.32
1372.23	13032.28
1372.33	13033.24
1372.43	13034.21
1372.53	13035.17
1372.63	13036.14
1372.72	13037.10
1372.82	13038.06
1372.92	13039.03
1373.02	13039.99
1373.12	13040.96
1373.22	13041.92
1373.31	13042.89
1373.41	13043.85
1373.51	13044.82
1373.61	13045.78
1373.71	13046.74
1373.81	13047.71
1373.90	13048.67
1374.00	13049.64
1374.10	13050.60
1374.20	13051.57
1374.30	13052.53
1374.40	13053.50
1374.50	13054.46
1374.59	13055.43
1374.69	13056.39
1374.79	13057.36
1374.89	13058.32
1374.99	13059.29
1375.09	13060.26
1375.18	13061.22
1375.28	13062.19
1375.38	13063.15
1375.48	13064.12
1375.58	13065.08
1375.68	13066.05
1375.78	13067.01
1375.87	13067.98
1375.97	13068.95
1376.07	13069.91
1376.17	13070.88
1376.27	13071.84
1376.37	13072.81
1376.47	13073.78
1376.56	13074.74
1376.66	13075.71
1376.76	13076.67
1376.86	13077.64
1376.96	13078.61
1377.06	13079.57
1377.16	13080.54
1377.25	13081.51
1377.35	13082.47
1377.45	13083.44
1377.55	13084.41
1377.65	13085.37
1377.75	13086.34
1377.85	13087.31
1377.94	13088.27
1378.04	13089.24
1378.14	13090.21
1378.24	13091.17
1378.34	13092.14
1378.44	13093.11
1378.54	13094.07
1378.64	13095.04
1378.73	13096.01
1378.83	13096.98
1378.93	13097.94
1379.03	13098.91
1379.13	13099.88
1379.23	13100.84
1379.33	13101.81
1379.43	13102.78
1379.52	13103.75
1379.62	13104.71
1379.72	13105.68
1379.82	13106.65
1379.92	13107.62
1380.02	13108.59
1380.12	13109.55
1380.21	13110.52
1380.31	13111.49
1380.41	13112.46
1380.51	13113.43
1380.61	13114.39
1380.71	13115.36
1380.81	13116.33
1380.91	13117.30
1381.01	13118.27
1381.10	13119.24
1381.20	13120.20
1381.30	13121.17
1381.40	13122.14
1381.50	13123.11
1381.60	13124.08
1381.70	13125.05
1381.80	13126.01
1381.89	13126.98
1381.99	13127.95
1382.09	13128.92
1382.19	13129.89
1382.29	13130.86
1382.39	13131.83
1382.49	13132.80
1382.59	13133.77
1382.69	13134.74
1382.78	13135.70
1382.88	13136.67
1382.98	13137.64
1383.08	13138.61
1383.18	13139.58
1383.28	13140.55
1383.38	13141.52
1383.48	13142.49
1383.58	13143.46
1383.67	13144.43
1383.77	13145.40
1383.87	13146.37
1383.97	13147.34
1384.07	13148.31
1384.17	13149.28
1384.27	13150.25
1384.37	13151.22
1384.47	13152.19
1384.56	13153.16
1384.66	13154.13
1384.76	13155.10
1384.86	13156.07
1384.96	13157.04
1385.06	13158.01
1385.16	13158.98
1385.26	13159.95
1385.36	13160.92
1385.46	13161.89
1385.55	13162.86
1385.65	13163.83
1385.75	13164.80
1385.85	13165.77
1385.95	13166.74
1386.05	13167.72
1386.15	13168.69
1386.25	13169.66
1386.35	13170.63
1386.45	13171.60
1386.54	13172.57
1386.64	13173.54
1386.74	13174.51
1386.84	13175.48
1386.94	13176.45
1387.04	13177.43
1387.14	13178.40
1387.24	13179.37
1387.34	13180.34
1387.44	13181.31
1387.54	13182.28
1387.63	13183.26
1387.73	13184.23
1387.83	13185.20
1387.93	13186.17
1388.03	13187.14
1388.13	13188.11
1388.23	13189.09
1388.33	13190.06
1388.43	13191.03
1388.53	13192.00
1388.63	13192.97
1388.72	13193.95
1388.82	13194.92
1388.92	13195.89
1389.02	13196.86
1389.12	13197.83
1389.22	13198.81
1389.32	13199.78
1389.42	13200.75
1389.52	13201.72
1389.62	13202.70
1389.72	13203.67
1389.82	13204.64
1389.92	13205.62
1390.01	13206.59
1390.11	13207.56
1390.21	13208.53
1390.31	13209.51
1390.41	13210.48
1390.51	13211.45
1390.61	13212.43
1390.71	13213.40
1390.81	13214.37
1390.91	13215.35
1391.01	13216.32
1391.11	13217.29
1391.21	13218.27
1391.30	13219.24
1391.40	13220.21
1391.50	13221.19
1391.60	13222.16
1391.70	13223.13
1391.80	13224.11
1391.90	13225.08
1392.00	13226.05
1392.10	13227.03
1392.20	13228.00
1392.30	13228.98
1392.40	13229.95
1392.50	13230.92
1392.60	13231.90
1392.70	13232.87
1392.79	13233.85
1392.89	13234.82
1392.99	13235.79
1393.09	13236.77
1393.19	13237.74
1393.29	13238.72
1393.39	13239.69
1393.49	13240.67
1393.59	13241.64
1393.69	13242.62
1393.79	13243.59
1393.89	13244.57
1393.99	13245.54
1394.09	13246.51
1394.19	13247.49
1394.29	13248.46
1394.38	13249.44
1394.48	13250.41
1394.58	13251.39
1394.68	13252.36
1394.78	13253.34
1394.88	13254.32
1394.98	13255.29
1395.08	13256.27
1395.18	13257.24
1395.28	13258.22
1395.38	13259.19
1395.48	13260.17
1395.58	13261.14
1395.68	13262.12
1395.78	13263.09
1395.88	13264.07
1395.98	13265.05
1396.08	13266.02
1396.18	13267.00
1396.27	13267.97
1396.37	13268.95
1396.47	13269.93
1396.57	13270.90
1396.67	13271.88
1396.77	13272.85
1396.87	13273.83
1396.97	13274.81
1397.07	13275.78
1397.17	13276.76
1397.27	13277.74
1397.37	13278.71
1397.47	13279.69
1397.57	13280.66
1397.67	13281.64
1397.77	13282.62
1397.87	13283.59
1397.97	13284.57
1398.07	13285.55
1398.17	13286.52
1398.27	13287.50
1398.37	13288.48
1398.47	13289.46
1398.56	13290.43
1398.66	13291.41
1398.76	13292.39
1398.86	13293.36
1398.96	13294.34
1399.06	13295.32
1399.16	13296.30
1399.26	13297.27
1399.36	13298.25
1399.46	13299.23
1399.56	13300.21
1399.66	13301.18
1399.76	13302.16
1399.86	13303.14
1399.96	13304.12
1400.06	13305.09
1400.16	13306.07
1400.26	13307.05
1400.36	13308.03
1400.46	13309.01
1400.56	13309.98
1400.66	13310.96
1400.76	13311.94
1400.86	13312.92
1400.96	13313.90
1401.06	13314.87
1401.16	13315.85
1401.26	13316.83
1401.36	13317.81
1401.46	13318.79
1401.56	13319.77
1401.66	13320.75
1401.76	13321.72
1401.85	13322.70
1401.95	13323.68
1402.05	13324.66
1402.15	13325.64
1402.25	13326.62
1402.35	13327.60
1402.45	13328.58
1402.55	13329.56
1402.65	13330.53
1402.75	13331.51
1402.85	13332.49
1402.95	13333.47
1403.05	13334.45
1403.15	13335.43
1403.25	13336.41
1403.35	13337.39
1403.45	13338.37
1403.55	13339.35
1403.65	13340.33
1403.75	13341.31
1403.85	13342.29
1403.95	13343.27
1404.05	13344.25
1404.15	13345.23
1404.25	13346.21
1404.35	13347.19
1404.45	13348.17
1404.55	13349.15
1404.65	13350.13
1404.75	13351.11
1404.85	13352.09
1404.95	13353.07
1405.05	13354.05
1405.15	13355.03
1405.25	13356.01
1405.35	13356.99
1405.45	13357.97
1405.55	13358.95
1405.65	13359.93
1405.75	13360.91
1405.85	13361.89
1405.95	13362.87
1406.05	13363.85
1406.15	13364.83
1406.25	13365.81
1406.35	13366.80
1406.45	13367.78
1406.55	13368.76
1406.65	13369.74
1406.75	13370.72
1406.85	13371.70
1406.95	13372.68
1407.05	13373.66
1407.15	13374.64
1407.25	13375.63
1407.35	13376.61
1407.45	13377.59
1407.55	13378.57
1407.65	13379.55
1407.75	13380.53
1407.85	13381.52
1407.95	13382.50
1408.05	13383.48
1408.15	13384.46
1408.25	13385.44
1408.35	13386.42
1408.45	13387.41
1408.55	13388.39
1408.65	13389.37
1408.75	13390.35
1408.85	13391.33
1408.95	13392.32
1409.05	13393.30
1409.15	13394.28
1409.25	13395.26
1409.35	13396.25
1409.45	13397.23
1409.55	13398.21
1409.65	13399.19
1409.75	13400.18
1409.85	13401.16
1409.95	13402.14
1410.05	13403.12
1410.15	13404.11
1410.25	13405.09
1410.35	13406.07
1410.45	13407.06
1410.55	13408.04
1410.65	13409.02
1410.75	13410.01
1410.85	13410.99
1410.96	13411.97
1411.06	13412.96
1411.16	13413.94
1411.26	13414.92
1411.36	13415.91
1411.46	13416.89
1411.56	13417.87
1411.66	13418.86
1411.76	13419.84
1411.86	13420.82
1411.96	13421.81
1412.06	13422.79
1412.16	13423.77
1412.26	13424.76
1412.36	13425.74
1412.46	13426.73
1412.56	13427.71
1412.66	13428.69
1412.76	13429.68
1412.86	13430.66
1412.96	13431.65
1413.06	13432.63
1413.16	13433.62
1413.26	13434.60
1413.36	13435.58
1413.46	13436.57
1413.56	13437.55
1413.66	13438.54
1413.76	13439.52
1413.86	13440.51
1413.96	13441.49
1414.06	13442.48
1414.16	13443.46
1414.26	13444.45
1414.37	13445.43
1414.47	13446.42
1414.57	13447.40
1414.67	13448.39
1414.77	13449.37
1414.87	13450.36
1414.97	13451.34
1415.07	13452.33
1415.17	13453.31
1415.27	13454.30
1415.37	13455.28
1415.47	13456.27
1415.57	13457.25
1415.67	13458.24
1415.77	13459.23
1415.87	13460.21
1415.97	13461.20
1416.07	13462.18
1416.17	13463.17
1416.27	13464.15
1416.37	13465.14
1416.47	13466.13
1416.57	13467.11
1416.68	13468.10
1416.78	13469.08
1416.88	13470.07
1416.98	13471.06
1417.08	13472.04
1417.18	13473.03
1417.28	13474.02
1417.38	13475.00
1417.48	13475.99
1417.58	13476.98
1417.68	13477.96
1417.78	13478.95
1417.88	13479.94
1417.98	13480.92
1418.08	13481.91
1418.18	13482.90
1418.28	13483.88
1418.38	13484.87
1418.48	13485.86
1418.59	13486.84
1418.69	13487.83
1418.79	13488.82
1418.89	13489.80
1418.99	13490.79
1419.09	13491.78
1419.19	13492.77
1419.29	13493.75
1419.39	13494.74
1419.49	13495.73
1419.59	13496.72
1419.69	13497.70
1419.79	13498.69
1419.89	13499.68
1419.99	13500.67
1420.09	13501.66
1420.20	13502.64
1420.30	13503.63
1420.40	13504.62
1420.50	13505.61
1420.60	13506.59
1420.70	13507.58
1420.80	13508.57
1420.90	13509.56
1421.00	13510.55
1421.10	13511.54
1421.20	13512.52
1421.30	13513.51
1421.40	13514.50
1421.50	13515.49
1421.61	13516.48
1421.71	13517.47
1421.81	13518.46
1421.91	13519.44
1422.01	13520.43
1422.11	13521.42
1422.21	13522.41
1422.31	13523.40
1422.41	13524.39
1422.51	13525.38
