t(c)	theta_c(grad)
14.021	83.897
14.022	83.897
14.023	83.897
14.024	83.897
14.025	83.897
14.026	83.897
14.027	83.897
14.028	83.897
14.029	83.897
14.030	83.897
14.031	83.897
14.032	83.897
14.033	83.897
14.034	83.897
14.035	83.897
14.036	83.897
14.037	83.897
14.038	83.897
14.039	83.898
14.040	83.898
14.041	83.898
14.042	83.898
14.043	83.898
14.044	83.898
14.045	83.898
14.046	83.898
14.047	83.898
14.048	83.898
14.049	83.898
14.050	83.898
14.051	83.898
14.052	83.898
14.053	83.898
14.054	83.898
14.055	83.898
14.056	83.898
14.057	83.898
14.058	83.898
14.059	83.898
14.060	83.898
14.061	83.898
14.062	83.898
14.063	83.898
14.064	83.898
14.065	83.898
14.066	83.898
14.067	83.898
14.068	83.898
14.069	83.898
14.070	83.898
14.071	83.898
14.072	83.898
14.073	83.898
14.074	83.898
14.075	83.898
14.076	83.898
14.077	83.898
14.078	83.898
14.079	83.898
14.080	83.898
14.081	83.898
14.082	83.898
14.083	83.898
14.084	83.898
14.085	83.898
14.086	83.899
14.087	83.899
14.088	83.899
14.089	83.899
14.090	83.899
14.091	83.899
14.092	83.899
14.093	83.899
14.094	83.899
14.095	83.899
14.096	83.899
14.097	83.899
14.098	83.899
14.099	83.899
14.100	83.899
14.101	83.899
14.102	83.899
14.103	83.899
14.104	83.899
14.105	83.899
14.106	83.899
14.107	83.899
14.108	83.899
14.109	83.899
14.110	83.899
14.111	83.899
14.112	83.899
14.113	83.899
14.114	83.899
14.115	83.899
14.116	83.899
14.117	83.899
14.118	83.899
14.119	83.899
14.120	83.899
14.121	83.899
14.122	83.899
14.123	83.899
14.124	83.899
14.125	83.899
14.126	83.899
14.127	83.899
14.128	83.899
14.129	83.899
14.130	83.899
14.131	83.899
14.132	83.899
14.133	83.900
14.134	83.900
14.135	83.900
14.136	83.900
14.137	83.900
14.138	83.900
14.139	83.900
14.140	83.900
14.141	83.900
14.142	83.900
14.143	83.900
14.144	83.900
14.145	83.900
14.146	83.900
14.147	83.900
14.148	83.900
14.149	83.900
14.150	83.900
14.151	83.900
14.152	83.900
14.153	83.900
14.154	83.900
14.155	83.900
14.156	83.900
14.157	83.900
14.158	83.900
14.159	83.900
14.160	83.900
14.161	83.900
14.162	83.900
14.163	83.900
14.164	83.900
14.165	83.900
14.166	83.900
14.167	83.900
14.168	83.900
14.169	83.900
14.170	83.900
14.171	83.900
14.172	83.900
14.173	83.900
14.174	83.900
14.175	83.900
14.176	83.900
14.177	83.900
14.178	83.900
14.179	83.900
14.180	83.900
14.181	83.901
14.182	83.901
14.183	83.901
14.184	83.901
14.185	83.901
14.186	83.901
14.187	83.901
14.188	83.901
14.189	83.901
14.190	83.901
14.191	83.901
14.192	83.901
14.193	83.901
14.194	83.901
14.195	83.901
14.196	83.901
14.197	83.901
14.198	83.901
14.199	83.901
14.200	83.901
14.201	83.901
14.202	83.901
14.203	83.901
14.204	83.901
14.205	83.901
14.206	83.901
14.207	83.901
14.208	83.901
14.209	83.901
14.210	83.901
14.211	83.901
14.212	83.901
14.213	83.901
14.214	83.901
14.215	83.901
14.216	83.901
14.217	83.901
14.218	83.901
14.219	83.901
14.220	83.901
14.221	83.901
14.222	83.901
14.223	83.901
14.224	83.901
14.225	83.901
14.226	83.901
14.227	83.901
14.228	83.902
14.229	83.902
14.230	83.902
14.231	83.902
14.232	83.902
14.233	83.902
14.234	83.902
14.235	83.902
14.236	83.902
14.237	83.902
14.238	83.902
14.239	83.902
14.240	83.902
14.241	83.902
14.242	83.902
14.243	83.902
14.244	83.902
14.245	83.902
14.246	83.902
14.247	83.902
14.248	83.902
14.249	83.902
14.250	83.902
14.251	83.902
14.252	83.902
14.253	83.902
14.254	83.902
14.255	83.902
14.256	83.902
14.257	83.902
14.258	83.902
14.259	83.902
14.260	83.902
14.261	83.902
14.262	83.902
14.263	83.902
14.264	83.902
14.265	83.902
14.266	83.902
14.267	83.902
14.268	83.902
14.269	83.902
14.270	83.902
14.271	83.902
14.272	83.902
14.273	83.902
14.274	83.902
14.275	83.903
14.276	83.903
14.277	83.903
14.278	83.903
14.279	83.903
14.280	83.903
14.281	83.903
14.282	83.903
14.283	83.903
14.284	83.903
14.285	83.903
14.286	83.903
14.287	83.903
14.288	83.903
14.289	83.903
14.290	83.903
14.291	83.903
14.292	83.903
14.293	83.903
14.294	83.903
14.295	83.903
14.296	83.903
14.297	83.903
14.298	83.903
14.299	83.903
14.300	83.903
14.301	83.903
14.302	83.903
14.303	83.903
14.304	83.903
14.305	83.903
14.306	83.903
14.307	83.903
14.308	83.903
14.309	83.903
14.310	83.903
14.311	83.903
14.312	83.903
14.313	83.903
14.314	83.903
14.315	83.903
14.316	83.903
14.317	83.903
14.318	83.903
14.319	83.903
14.320	83.903
14.321	83.903
14.322	83.904
14.323	83.904
14.324	83.904
14.325	83.904
14.326	83.904
14.327	83.904
14.328	83.904
14.329	83.904
14.330	83.904
14.331	83.904
14.332	83.904
14.333	83.904
14.334	83.904
14.335	83.904
14.336	83.904
14.337	83.904
14.338	83.904
14.339	83.904
14.340	83.904
14.341	83.904
14.342	83.904
14.343	83.904
14.344	83.904
14.345	83.904
14.346	83.904
14.347	83.904
14.348	83.904
14.349	83.904
14.350	83.904
14.351	83.904
14.352	83.904
14.353	83.904
14.354	83.904
14.355	83.904
14.356	83.904
14.357	83.904
14.358	83.904
14.359	83.904
14.360	83.904
14.361	83.904
14.362	83.904
14.363	83.904
14.364	83.904
14.365	83.904
14.366	83.904
14.367	83.904
14.368	83.904
14.369	83.905
14.370	83.905
14.371	83.905
14.372	83.905
14.373	83.905
14.374	83.905
14.375	83.905
14.376	83.905
14.377	83.905
14.378	83.905
14.379	83.905
14.380	83.905
14.381	83.905
14.382	83.905
14.383	83.905
14.384	83.905
14.385	83.905
14.386	83.905
14.387	83.905
14.388	83.905
14.389	83.905
14.390	83.905
14.391	83.905
14.392	83.905
14.393	83.905
14.394	83.905
14.395	83.905
14.396	83.905
14.397	83.905
14.398	83.905
14.399	83.905
14.400	83.905
14.401	83.905
14.402	83.905
14.403	83.905
14.404	83.905
14.405	83.905
14.406	83.905
14.407	83.905
14.408	83.905
14.409	83.905
14.410	83.905
14.411	83.905
14.412	83.905
14.413	83.905
14.414	83.905
14.415	83.905
14.416	83.906
14.417	83.906
14.418	83.906
14.419	83.906
14.420	83.906
14.421	83.906
14.422	83.906
14.423	83.906
14.424	83.906
14.425	83.906
14.426	83.906
14.427	83.906
14.428	83.906
14.429	83.906
14.430	83.906
14.431	83.906
14.432	83.906
14.433	83.906
14.434	83.906
14.435	83.906
14.436	83.906
14.437	83.906
14.438	83.906
14.439	83.906
14.440	83.906
14.441	83.906
14.442	83.906
14.443	83.906
14.444	83.906
14.445	83.906
14.446	83.906
14.447	83.906
14.448	83.906
14.449	83.906
14.450	83.906
14.451	83.906
14.452	83.906
14.453	83.906
14.454	83.906
14.455	83.906
14.456	83.906
14.457	83.906
14.458	83.906
14.459	83.906
14.460	83.906
14.461	83.906
14.462	83.906
14.463	83.907
14.464	83.907
14.465	83.907
14.466	83.907
14.467	83.907
14.468	83.907
14.469	83.907
14.470	83.907
14.471	83.907
14.472	83.907
14.473	83.907
14.474	83.907
14.475	83.907
14.476	83.907
14.477	83.907
14.478	83.907
14.479	83.907
14.480	83.907
14.481	83.907
14.482	83.907
14.483	83.907
14.484	83.907
14.485	83.907
14.486	83.907
14.487	83.907
14.488	83.907
14.489	83.907
14.490	83.907
14.491	83.907
14.492	83.907
14.493	83.907
14.494	83.907
14.495	83.907
14.496	83.907
14.497	83.907
14.498	83.907
14.499	83.907
14.500	83.907
14.501	83.907
14.502	83.907
14.503	83.907
14.504	83.907
14.505	83.907
14.506	83.907
14.507	83.907
14.508	83.907
14.509	83.907
14.510	83.908
14.511	83.908
14.512	83.908
14.513	83.908
14.514	83.908
14.515	83.908
14.516	83.908
14.517	83.908
14.518	83.908
14.519	83.908
14.520	83.908
14.521	83.908
14.522	83.908
14.523	83.908
14.524	83.908
14.525	83.908
14.526	83.908
14.527	83.908
14.528	83.908
14.529	83.908
14.530	83.908
14.531	83.908
14.532	83.908
14.533	83.908
14.534	83.908
14.535	83.908
14.536	83.908
14.537	83.908
14.538	83.908
14.539	83.908
14.540	83.908
14.541	83.908
14.542	83.908
14.543	83.908
14.544	83.908
14.545	83.908
14.546	83.908
14.547	83.908
14.548	83.908
14.549	83.908
14.550	83.908
14.551	83.908
14.552	83.908
14.553	83.908
14.554	83.908
14.555	83.908
14.556	83.908
14.557	83.909
14.558	83.909
14.559	83.909
14.560	83.909
14.561	83.909
14.562	83.909
14.563	83.909
14.564	83.909
14.565	83.909
14.566	83.909
14.567	83.909
14.568	83.909
14.569	83.909
14.570	83.909
14.571	83.909
14.572	83.909
14.573	83.909
14.574	83.909
14.575	83.909
14.576	83.909
14.577	83.909
14.578	83.909
14.579	83.909
14.580	83.909
14.581	83.909
14.582	83.909
14.583	83.909
14.584	83.909
14.585	83.909
14.586	83.909
14.587	83.909
14.588	83.909
14.589	83.909
14.590	83.909
14.591	83.909
14.592	83.909
14.593	83.909
14.594	83.909
14.595	83.909
14.596	83.909
14.597	83.909
14.598	83.909
14.599	83.909
14.600	83.909
14.601	83.909
14.602	83.909
14.603	83.910
14.604	83.910
14.605	83.910
14.606	83.910
14.607	83.910
14.608	83.910
14.609	83.910
14.610	83.910
14.611	83.910
14.612	83.910
14.613	83.910
14.614	83.910
14.615	83.910
14.616	83.910
14.617	83.910
14.618	83.910
14.619	83.910
14.620	83.910
14.621	83.910
14.622	83.910
14.623	83.910
14.624	83.910
14.625	83.910
14.626	83.910
14.627	83.910
14.628	83.910
14.629	83.910
14.630	83.910
14.631	83.910
14.632	83.910
14.633	83.910
14.634	83.910
14.635	83.910
14.636	83.910
14.637	83.910
14.638	83.910
14.639	83.910
14.640	83.910
14.641	83.910
14.642	83.910
14.643	83.910
14.644	83.910
14.645	83.910
14.646	83.910
14.647	83.910
14.648	83.910
14.649	83.910
14.650	83.911
14.651	83.911
14.652	83.911
14.653	83.911
14.654	83.911
14.655	83.911
14.656	83.911
14.657	83.911
14.658	83.911
14.659	83.911
14.660	83.911
14.661	83.911
14.662	83.911
14.663	83.911
14.664	83.911
14.665	83.911
14.666	83.911
14.667	83.911
14.668	83.911
14.669	83.911
14.670	83.911
14.671	83.911
14.672	83.911
14.673	83.911
14.674	83.911
14.675	83.911
14.676	83.911
14.677	83.911
14.678	83.911
14.679	83.911
14.680	83.911
14.681	83.911
14.682	83.911
14.683	83.911
14.684	83.911
14.685	83.911
14.686	83.911
14.687	83.911
14.688	83.911
14.689	83.911
14.690	83.911
14.691	83.911
14.692	83.911
14.693	83.911
14.694	83.911
14.695	83.911
14.696	83.911
14.697	83.912
14.698	83.912
14.699	83.912
14.700	83.912
14.701	83.912
14.702	83.912
14.703	83.912
14.704	83.912
14.705	83.912
14.706	83.912
14.707	83.912
14.708	83.912
14.709	83.912
14.710	83.912
14.711	83.912
14.712	83.912
14.713	83.912
14.714	83.912
14.715	83.912
14.716	83.912
14.717	83.912
14.718	83.912
14.719	83.912
14.720	83.912
14.721	83.912
14.722	83.912
14.723	83.912
14.724	83.912
14.725	83.912
14.726	83.912
14.727	83.912
14.728	83.912
14.729	83.912
14.730	83.912
14.731	83.912
14.732	83.912
14.733	83.912
14.734	83.912
14.735	83.912
14.736	83.912
14.737	83.912
14.738	83.912
14.739	83.912
14.740	83.912
14.741	83.912
14.742	83.912
14.743	83.912
14.744	83.913
14.745	83.913
14.746	83.913
14.747	83.913
14.748	83.913
14.749	83.913
14.750	83.913
14.751	83.913
14.752	83.913
14.753	83.913
14.754	83.913
14.755	83.913
14.756	83.913
14.757	83.913
14.758	83.913
14.759	83.913
14.760	83.913
14.761	83.913
14.762	83.913
14.763	83.913
14.764	83.913
14.765	83.913
14.766	83.913
14.767	83.913
14.768	83.913
14.769	83.913
14.770	83.913
14.771	83.913
14.772	83.913
14.773	83.913
14.774	83.913
14.775	83.913
14.776	83.913
14.777	83.913
14.778	83.913
14.779	83.913
14.780	83.913
14.781	83.913
14.782	83.913
14.783	83.913
14.784	83.913
14.785	83.913
14.786	83.913
14.787	83.913
14.788	83.913
14.789	83.913
14.790	83.913
14.791	83.914
14.792	83.914
14.793	83.914
14.794	83.914
14.795	83.914
14.796	83.914
14.797	83.914
14.798	83.914
14.799	83.914
14.800	83.914
14.801	83.914
14.802	83.914
14.803	83.914
14.804	83.914
14.805	83.914
14.806	83.914
14.807	83.914
14.808	83.914
14.809	83.914
14.810	83.914
14.811	83.914
14.812	83.914
14.813	83.914
14.814	83.914
14.815	83.914
14.816	83.914
14.817	83.914
14.818	83.914
14.819	83.914
14.820	83.914
14.821	83.914
14.822	83.914
14.823	83.914
14.824	83.914
14.825	83.914
14.826	83.914
14.827	83.914
14.828	83.914
14.829	83.914
14.830	83.914
14.831	83.914
14.832	83.914
14.833	83.914
14.834	83.914
14.835	83.914
14.836	83.914
14.837	83.914
14.838	83.915
14.839	83.915
14.840	83.915
14.841	83.915
14.842	83.915
14.843	83.915
14.844	83.915
14.845	83.915
14.846	83.915
14.847	83.915
14.848	83.915
14.849	83.915
14.850	83.915
14.851	83.915
14.852	83.915
14.853	83.915
14.854	83.915
14.855	83.915
14.856	83.915
14.857	83.915
14.858	83.915
14.859	83.915
14.860	83.915
14.861	83.915
14.862	83.915
14.863	83.915
14.864	83.915
14.865	83.915
14.866	83.915
14.867	83.915
14.868	83.915
14.869	83.915
14.870	83.915
14.871	83.915
14.872	83.915
14.873	83.915
14.874	83.915
14.875	83.915
14.876	83.915
14.877	83.915
14.878	83.915
14.879	83.915
14.880	83.915
14.881	83.915
14.882	83.915
14.883	83.915
14.884	83.916
14.885	83.916
14.886	83.916
14.887	83.916
14.888	83.916
14.889	83.916
14.890	83.916
14.891	83.916
14.892	83.916
14.893	83.916
14.894	83.916
14.895	83.916
14.896	83.916
14.897	83.916
14.898	83.916
14.899	83.916
14.900	83.916
14.901	83.916
14.902	83.916
14.903	83.916
14.904	83.916
14.905	83.916
14.906	83.916
14.907	83.916
14.908	83.916
14.909	83.916
14.910	83.916
14.911	83.916
14.912	83.916
14.913	83.916
14.914	83.916
14.915	83.916
14.916	83.916
14.917	83.916
14.918	83.916
14.919	83.916
14.920	83.916
14.921	83.916
14.922	83.916
14.923	83.916
14.924	83.916
14.925	83.916
14.926	83.916
14.927	83.916
14.928	83.916
14.929	83.916
14.930	83.916
14.931	83.917
14.932	83.917
14.933	83.917
14.934	83.917
14.935	83.917
14.936	83.917
14.937	83.917
14.938	83.917
14.939	83.917
14.940	83.917
14.941	83.917
14.942	83.917
14.943	83.917
14.944	83.917
14.945	83.917
14.946	83.917
14.947	83.917
14.948	83.917
14.949	83.917
14.950	83.917
14.951	83.917
14.952	83.917
14.953	83.917
14.954	83.917
14.955	83.917
14.956	83.917
14.957	83.917
14.958	83.917
14.959	83.917
14.960	83.917
14.961	83.917
14.962	83.917
14.963	83.917
14.964	83.917
14.965	83.917
14.966	83.917
14.967	83.917
14.968	83.917
14.969	83.917
14.970	83.917
14.971	83.917
14.972	83.917
14.973	83.917
14.974	83.917
14.975	83.917
14.976	83.917
14.977	83.917
14.978	83.918
14.979	83.918
14.980	83.918
14.981	83.918
14.982	83.918
14.983	83.918
14.984	83.918
14.985	83.918
14.986	83.918
14.987	83.918
14.988	83.918
14.989	83.918
14.990	83.918
14.991	83.918
14.992	83.918
14.993	83.918
14.994	83.918
14.995	83.918
14.996	83.918
14.997	83.918
14.998	83.918
14.999	83.918
15.000	83.918
15.001	83.918
15.002	83.918
15.003	83.918
15.004	83.918
15.005	83.918
15.006	83.918
15.007	83.918
15.008	83.918
15.009	83.918
15.010	83.918
15.011	83.918
15.012	83.918
15.013	83.918
15.014	83.918
15.015	83.918
15.016	83.918
15.017	83.918
15.018	83.918
15.019	83.918
15.020	83.918
15.021	83.918
15.022	83.918
15.023	83.918
15.024	83.919
15.025	83.919
15.026	83.919
15.027	83.919
15.028	83.919
15.029	83.919
15.030	83.919
15.031	83.919
15.032	83.919
15.033	83.919
15.034	83.919
15.035	83.919
15.036	83.919
15.037	83.919
15.038	83.919
15.039	83.919
15.040	83.919
15.041	83.919
15.042	83.919
15.043	83.919
15.044	83.919
15.045	83.919
15.046	83.919
15.047	83.919
15.048	83.919
15.049	83.919
15.050	83.919
15.051	83.919
15.052	83.919
15.053	83.919
15.054	83.919
15.055	83.919
15.056	83.919
15.057	83.919
15.058	83.919
15.059	83.919
15.060	83.919
15.061	83.919
15.062	83.919
15.063	83.919
15.064	83.919
15.065	83.919
15.066	83.919
15.067	83.919
15.068	83.919
15.069	83.919
15.070	83.919
15.071	83.920
15.072	83.920
15.073	83.920
15.074	83.920
15.075	83.920
15.076	83.920
15.077	83.920
15.078	83.920
15.079	83.920
15.080	83.920
15.081	83.920
15.082	83.920
15.083	83.920
15.084	83.920
15.085	83.920
15.086	83.920
15.087	83.920
15.088	83.920
15.089	83.920
15.090	83.920
15.091	83.920
15.092	83.920
15.093	83.920
15.094	83.920
15.095	83.920
15.096	83.920
15.097	83.920
15.098	83.920
15.099	83.920
15.100	83.920
15.101	83.920
15.102	83.920
15.103	83.920
15.104	83.920
15.105	83.920
15.106	83.920
15.107	83.920
15.108	83.920
15.109	83.920
15.110	83.920
15.111	83.920
15.112	83.920
15.113	83.920
15.114	83.920
15.115	83.920
15.116	83.920
15.117	83.920
15.118	83.921
15.119	83.921
15.120	83.921
15.121	83.921
15.122	83.921
15.123	83.921
15.124	83.921
15.125	83.921
15.126	83.921
15.127	83.921
15.128	83.921
15.129	83.921
15.130	83.921
15.131	83.921
15.132	83.921
15.133	83.921
15.134	83.921
15.135	83.921
15.136	83.921
15.137	83.921
15.138	83.921
15.139	83.921
15.140	83.921
15.141	83.921
15.142	83.921
15.143	83.921
15.144	83.921
15.145	83.921
15.146	83.921
15.147	83.921
15.148	83.921
15.149	83.921
15.150	83.921
15.151	83.921
15.152	83.921
15.153	83.921
15.154	83.921
15.155	83.921
15.156	83.921
15.157	83.921
15.158	83.921
15.159	83.921
15.160	83.921
15.161	83.921
15.162	83.921
15.163	83.921
15.164	83.922
15.165	83.922
15.166	83.922
15.167	83.922
15.168	83.922
15.169	83.922
15.170	83.922
15.171	83.922
15.172	83.922
15.173	83.922
15.174	83.922
15.175	83.922
15.176	83.922
15.177	83.922
15.178	83.922
15.179	83.922
15.180	83.922
15.181	83.922
15.182	83.922
15.183	83.922
15.184	83.922
15.185	83.922
15.186	83.922
15.187	83.922
15.188	83.922
15.189	83.922
15.190	83.922
15.191	83.922
15.192	83.922
15.193	83.922
15.194	83.922
15.195	83.922
15.196	83.922
15.197	83.922
15.198	83.922
15.199	83.922
15.200	83.922
15.201	83.922
15.202	83.922
15.203	83.922
15.204	83.922
15.205	83.922
15.206	83.922
15.207	83.922
15.208	83.922
15.209	83.922
15.210	83.922
15.211	83.923
15.212	83.923
15.213	83.923
15.214	83.923
15.215	83.923
15.216	83.923
15.217	83.923
15.218	83.923
15.219	83.923
15.220	83.923
15.221	83.923
15.222	83.923
15.223	83.923
15.224	83.923
15.225	83.923
15.226	83.923
15.227	83.923
15.228	83.923
15.229	83.923
15.230	83.923
15.231	83.923
15.232	83.923
15.233	83.923
15.234	83.923
15.235	83.923
15.236	83.923
15.237	83.923
15.238	83.923
15.239	83.923
15.240	83.923
15.241	83.923
15.242	83.923
15.243	83.923
15.244	83.923
15.245	83.923
15.246	83.923
15.247	83.923
15.248	83.923
15.249	83.923
15.250	83.923
15.251	83.923
15.252	83.923
15.253	83.923
15.254	83.923
15.255	83.923
15.256	83.923
15.257	83.923
15.258	83.924
15.259	83.924
15.260	83.924
15.261	83.924
15.262	83.924
15.263	83.924
15.264	83.924
15.265	83.924
15.266	83.924
15.267	83.924
15.268	83.924
15.269	83.924
15.270	83.924
15.271	83.924
15.272	83.924
15.273	83.924
15.274	83.924
15.275	83.924
15.276	83.924
15.277	83.924
15.278	83.924
15.279	83.924
15.280	83.924
15.281	83.924
15.282	83.924
15.283	83.924
15.284	83.924
15.285	83.924
15.286	83.924
15.287	83.924
15.288	83.924
15.289	83.924
15.290	83.924
15.291	83.924
15.292	83.924
15.293	83.924
15.294	83.924
15.295	83.924
15.296	83.924
15.297	83.924
15.298	83.924
15.299	83.924
15.300	83.924
15.301	83.924
15.302	83.924
15.303	83.924
15.304	83.925
15.305	83.925
15.306	83.925
15.307	83.925
15.308	83.925
15.309	83.925
15.310	83.925
15.311	83.925
15.312	83.925
15.313	83.925
15.314	83.925
15.315	83.925
15.316	83.925
15.317	83.925
15.318	83.925
15.319	83.925
15.320	83.925
15.321	83.925
15.322	83.925
15.323	83.925
15.324	83.925
15.325	83.925
15.326	83.925
15.327	83.925
15.328	83.925
15.329	83.925
15.330	83.925
15.331	83.925
15.332	83.925
15.333	83.925
15.334	83.925
15.335	83.925
15.336	83.925
15.337	83.925
15.338	83.925
15.339	83.925
15.340	83.925
15.341	83.925
15.342	83.925
15.343	83.925
15.344	83.925
15.345	83.925
15.346	83.925
15.347	83.925
15.348	83.925
15.349	83.925
15.350	83.925
15.351	83.926
15.352	83.926
15.353	83.926
15.354	83.926
15.355	83.926
15.356	83.926
15.357	83.926
15.358	83.926
15.359	83.926
15.360	83.926
15.361	83.926
15.362	83.926
15.363	83.926
15.364	83.926
15.365	83.926
15.366	83.926
15.367	83.926
15.368	83.926
15.369	83.926
15.370	83.926
15.371	83.926
15.372	83.926
15.373	83.926
15.374	83.926
15.375	83.926
15.376	83.926
15.377	83.926
15.378	83.926
15.379	83.926
15.380	83.926
15.381	83.926
15.382	83.926
15.383	83.926
15.384	83.926
15.385	83.926
15.386	83.926
15.387	83.926
15.388	83.926
15.389	83.926
15.390	83.926
15.391	83.926
15.392	83.926
15.393	83.926
15.394	83.926
15.395	83.926
15.396	83.926
15.397	83.927
15.398	83.927
15.399	83.927
15.400	83.927
15.401	83.927
15.402	83.927
15.403	83.927
15.404	83.927
15.405	83.927
15.406	83.927
15.407	83.927
15.408	83.927
15.409	83.927
15.410	83.927
15.411	83.927
15.412	83.927
15.413	83.927
15.414	83.927
15.415	83.927
15.416	83.927
15.417	83.927
15.418	83.927
15.419	83.927
15.420	83.927
15.421	83.927
15.422	83.927
15.423	83.927
15.424	83.927
15.425	83.927
15.426	83.927
15.427	83.927
15.428	83.927
15.429	83.927
15.430	83.927
15.431	83.927
15.432	83.927
15.433	83.927
15.434	83.927
15.435	83.927
15.436	83.927
15.437	83.927
15.438	83.927
15.439	83.927
15.440	83.927
15.441	83.927
15.442	83.927
15.443	83.927
15.444	83.928
15.445	83.928
15.446	83.928
15.447	83.928
15.448	83.928
15.449	83.928
15.450	83.928
15.451	83.928
15.452	83.928
15.453	83.928
15.454	83.928
15.455	83.928
15.456	83.928
15.457	83.928
15.458	83.928
15.459	83.928
15.460	83.928
15.461	83.928
15.462	83.928
15.463	83.928
15.464	83.928
15.465	83.928
15.466	83.928
15.467	83.928
15.468	83.928
15.469	83.928
15.470	83.928
15.471	83.928
15.472	83.928
15.473	83.928
15.474	83.928
15.475	83.928
15.476	83.928
15.477	83.928
15.478	83.928
15.479	83.928
15.480	83.928
15.481	83.928
15.482	83.928
15.483	83.928
15.484	83.928
15.485	83.928
15.486	83.928
15.487	83.928
15.488	83.928
15.489	83.928
15.490	83.929
15.491	83.929
15.492	83.929
15.493	83.929
15.494	83.929
15.495	83.929
15.496	83.929
15.497	83.929
15.498	83.929
15.499	83.929
15.500	83.929
15.501	83.929
15.502	83.929
15.503	83.929
15.504	83.929
15.505	83.929
15.506	83.929
15.507	83.929
15.508	83.929
15.509	83.929
15.510	83.929
15.511	83.929
15.512	83.929
15.513	83.929
15.514	83.929
15.515	83.929
15.516	83.929
15.517	83.929
15.518	83.929
15.519	83.929
15.520	83.929
15.521	83.929
15.522	83.929
15.523	83.929
15.524	83.929
15.525	83.929
15.526	83.929
15.527	83.929
15.528	83.929
15.529	83.929
15.530	83.929
15.531	83.929
15.532	83.929
15.533	83.929
15.534	83.929
15.535	83.929
15.536	83.929
15.537	83.930
15.538	83.930
15.539	83.930
15.540	83.930
15.541	83.930
15.542	83.930
15.543	83.930
15.544	83.930
15.545	83.930
15.546	83.930
15.547	83.930
15.548	83.930
15.549	83.930
15.550	83.930
15.551	83.930
15.552	83.930
15.553	83.930
15.554	83.930
15.555	83.930
15.556	83.930
15.557	83.930
15.558	83.930
15.559	83.930
15.560	83.930
15.561	83.930
15.562	83.930
15.563	83.930
15.564	83.930
15.565	83.930
15.566	83.930
15.567	83.930
15.568	83.930
15.569	83.930
15.570	83.930
15.571	83.930
15.572	83.930
15.573	83.930
15.574	83.930
15.575	83.930
15.576	83.930
15.577	83.930
15.578	83.930
15.579	83.930
15.580	83.930
15.581	83.930
15.582	83.930
15.583	83.931
15.584	83.931
15.585	83.931
15.586	83.931
15.587	83.931
15.588	83.931
15.589	83.931
15.590	83.931
15.591	83.931
15.592	83.931
15.593	83.931
15.594	83.931
15.595	83.931
15.596	83.931
15.597	83.931
15.598	83.931
15.599	83.931
15.600	83.931
15.601	83.931
15.602	83.931
15.603	83.931
15.604	83.931
15.605	83.931
15.606	83.931
15.607	83.931
15.608	83.931
15.609	83.931
15.610	83.931
15.611	83.931
15.612	83.931
15.613	83.931
15.614	83.931
15.615	83.931
15.616	83.931
15.617	83.931
15.618	83.931
15.619	83.931
15.620	83.931
15.621	83.931
15.622	83.931
15.623	83.931
15.624	83.931
15.625	83.931
15.626	83.931
15.627	83.931
15.628	83.931
15.629	83.931
15.630	83.932
15.631	83.932
15.632	83.932
15.633	83.932
15.634	83.932
15.635	83.932
15.636	83.932
15.637	83.932
15.638	83.932
15.639	83.932
15.640	83.932
15.641	83.932
15.642	83.932
15.643	83.932
15.644	83.932
15.645	83.932
15.646	83.932
15.647	83.932
15.648	83.932
15.649	83.932
15.650	83.932
15.651	83.932
15.652	83.932
15.653	83.932
15.654	83.932
15.655	83.932
15.656	83.932
15.657	83.932
15.658	83.932
15.659	83.932
15.660	83.932
15.661	83.932
15.662	83.932
15.663	83.932
15.664	83.932
15.665	83.932
15.666	83.932
15.667	83.932
15.668	83.932
15.669	83.932
15.670	83.932
15.671	83.932
15.672	83.932
15.673	83.932
15.674	83.932
15.675	83.932
15.676	83.933
15.677	83.933
15.678	83.933
15.679	83.933
15.680	83.933
15.681	83.933
15.682	83.933
15.683	83.933
15.684	83.933
15.685	83.933
15.686	83.933
15.687	83.933
15.688	83.933
15.689	83.933
15.690	83.933
15.691	83.933
15.692	83.933
15.693	83.933
15.694	83.933
15.695	83.933
15.696	83.933
15.697	83.933
15.698	83.933
15.699	83.933
15.700	83.933
15.701	83.933
15.702	83.933
15.703	83.933
15.704	83.933
15.705	83.933
15.706	83.933
15.707	83.933
15.708	83.933
15.709	83.933
15.710	83.933
15.711	83.933
15.712	83.933
15.713	83.933
15.714	83.933
15.715	83.933
15.716	83.933
15.717	83.933
15.718	83.933
15.719	83.933
15.720	83.933
15.721	83.933
15.722	83.933
15.723	83.934
15.724	83.934
15.725	83.934
15.726	83.934
15.727	83.934
15.728	83.934
15.729	83.934
15.730	83.934
15.731	83.934
15.732	83.934
15.733	83.934
15.734	83.934
15.735	83.934
15.736	83.934
15.737	83.934
15.738	83.934
15.739	83.934
15.740	83.934
15.741	83.934
15.742	83.934
15.743	83.934
15.744	83.934
15.745	83.934
15.746	83.934
15.747	83.934
15.748	83.934
15.749	83.934
15.750	83.934
15.751	83.934
15.752	83.934
15.753	83.934
15.754	83.934
15.755	83.934
15.756	83.934
15.757	83.934
15.758	83.934
15.759	83.934
15.760	83.934
15.761	83.934
15.762	83.934
15.763	83.934
15.764	83.934
15.765	83.934
15.766	83.934
15.767	83.934
15.768	83.934
