x(m)	y(m)
2157.22	8279.18
2157.43	8279.89
2157.64	8280.60
2157.86	8281.31
2158.07	8282.02
2158.29	8282.74
2158.50	8283.45
2158.72	8284.16
2158.93	8284.87
2159.14	8285.59
2159.36	8286.30
2159.57	8287.01
2159.79	8287.72
2160.00	8288.43
2160.22	8289.15
2160.43	8289.86
2160.64	8290.57
2160.86	8291.28
2161.07	8292.00
2161.29	8292.71
2161.50	8293.42
2161.72	8294.14
2161.93	8294.85
2162.15	8295.56
2162.36	8296.27
2162.58	8296.99
2162.79	8297.70
2163.00	8298.41
2163.22	8299.12
2163.43	8299.84
2163.65	8300.55
2163.86	8301.26
2164.08	8301.98
2164.29	8302.69
2164.51	8303.40
2164.72	8304.12
2164.94	8304.83
2165.15	8305.54
2165.37	8306.26
2165.58	8306.97
2165.80	8307.68
2166.01	8308.40
2166.23	8309.11
2166.44	8309.82
2166.65	8310.54
2166.87	8311.25
2167.08	8311.96
2167.30	8312.68
2167.51	8313.39
2167.73	8314.10
2167.94	8314.82
2168.16	8315.53
2168.37	8316.24
2168.59	8316.96
2168.80	8317.67
2169.02	8318.39
2169.23	8319.10
2169.45	8319.81
2169.66	8320.53
2169.88	8321.24
2170.09	8321.96
2170.31	8322.67
2170.52	8323.38
2170.74	8324.10
2170.95	8324.81
2171.17	8325.53
2171.38	8326.24
2171.60	8326.95
2171.81	8327.67
2172.03	8328.38
2172.24	8329.10
2172.46	8329.81
2172.68	8330.53
2172.89	8331.24
2173.11	8331.95
2173.32	8332.67
2173.54	8333.38
2173.75	8334.10
2173.97	8334.81
2174.18	8335.53
2174.40	8336.24
2174.61	8336.96
2174.83	8337.67
2175.04	8338.39
2175.26	8339.10
2175.47	8339.82
2175.69	8340.53
2175.90	8341.25
2176.12	8341.96
2176.34	8342.68
2176.55	8343.39
2176.77	8344.11
2176.98	8344.82
2177.20	8345.54
2177.41	8346.25
2177.63	8346.97
2177.84	8347.68
2178.06	8348.40
2178.27	8349.11
2178.49	8349.83
2178.71	8350.54
2178.92	8351.26
2179.14	8351.97
2179.35	8352.69
2179.57	8353.40
2179.78	8354.12
2180.00	8354.84
2180.22	8355.55
2180.43	8356.27
2180.65	8356.98
2180.86	8357.70
2181.08	8358.41
2181.29	8359.13
2181.51	8359.84
2181.73	8360.56
2181.94	8361.28
2182.16	8361.99
2182.37	8362.71
2182.59	8363.42
2182.80	8364.14
2183.02	8364.86
2183.24	8365.57
2183.45	8366.29
2183.67	8367.00
2183.88	8367.72
2184.10	8368.44
2184.32	8369.15
2184.53	8369.87
2184.75	8370.59
2184.96	8371.30
2185.18	8372.02
2185.40	8372.74
2185.61	8373.45
2185.83	8374.17
2186.04	8374.88
2186.26	8375.60
2186.48	8376.32
2186.69	8377.03
2186.91	8377.75
2187.12	8378.47
2187.34	8379.18
2187.56	8379.90
2187.77	8380.62
2187.99	8381.33
2188.20	8382.05
2188.42	8382.77
2188.64	8383.49
2188.85	8384.20
2189.07	8384.92
2189.29	8385.64
2189.50	8386.35
2189.72	8387.07
2189.93	8387.79
2190.15	8388.50
2190.37	8389.22
2190.58	8389.94
2190.80	8390.66
2191.02	8391.37
2191.23	8392.09
2191.45	8392.81
2191.66	8393.53
2191.88	8394.24
2192.10	8394.96
2192.31	8395.68
2192.53	8396.40
2192.75	8397.11
2192.96	8397.83
2193.18	8398.55
2193.40	8399.27
2193.61	8399.98
2193.83	8400.70
2194.05	8401.42
2194.26	8402.14
2194.48	8402.86
2194.69	8403.57
2194.91	8404.29
2195.13	8405.01
2195.34	8405.73
2195.56	8406.44
2195.78	8407.16
2195.99	8407.88
2196.21	8408.60
2196.43	8409.32
2196.64	8410.04
2196.86	8410.75
2197.08	8411.47
2197.29	8412.19
2197.51	8412.91
2197.73	8413.63
2197.94	8414.35
2198.16	8415.06
2198.38	8415.78
2198.59	8416.50
2198.81	8417.22
2199.03	8417.94
2199.25	8418.66
2199.46	8419.37
2199.68	8420.09
2199.90	8420.81
2200.11	8421.53
2200.33	8422.25
2200.55	8422.97
2200.76	8423.69
2200.98	8424.41
2201.20	8425.13
2201.41	8425.84
2201.63	8426.56
2201.85	8427.28
2202.07	8428.00
2202.28	8428.72
2202.50	8429.44
2202.72	8430.16
2202.93	8430.88
2203.15	8431.60
2203.37	8432.32
2203.58	8433.04
2203.80	8433.75
2204.02	8434.47
2204.24	8435.19
2204.45	8435.91
2204.67	8436.63
2204.89	8437.35
2205.10	8438.07
2205.32	8438.79
2205.54	8439.51
2205.76	8440.23
2205.97	8440.95
2206.19	8441.67
2206.41	8442.39
2206.63	8443.11
2206.84	8443.83
2207.06	8444.55
2207.28	8445.27
2207.49	8445.99
2207.71	8446.71
2207.93	8447.43
2208.15	8448.15
2208.36	8448.87
2208.58	8449.59
2208.80	8450.31
2209.02	8451.03
2209.23	8451.75
2209.45	8452.47
2209.67	8453.19
2209.89	8453.91
2210.10	8454.63
2210.32	8455.35
2210.54	8456.07
2210.76	8456.79
2210.97	8457.51
2211.19	8458.23
2211.41	8458.95
2211.63	8459.67
2211.84	8460.39
2212.06	8461.11
2212.28	8461.84
2212.50	8462.56
2212.71	8463.28
2212.93	8464.00
2213.15	8464.72
2213.37	8465.44
2213.59	8466.16
2213.80	8466.88
2214.02	8467.60
2214.24	8468.32
2214.46	8469.04
2214.67	8469.76
2214.89	8470.49
2215.11	8471.21
2215.33	8471.93
2215.55	8472.65
2215.76	8473.37
2215.98	8474.09
2216.20	8474.81
2216.42	8475.53
2216.63	8476.26
2216.85	8476.98
2217.07	8477.70
2217.29	8478.42
2217.51	8479.14
2217.72	8479.86
2217.94	8480.58
2218.16	8481.31
2218.38	8482.03
2218.60	8482.75
2218.81	8483.47
2219.03	8484.19
2219.25	8484.91
2219.47	8485.64
2219.69	8486.36
2219.90	8487.08
2220.12	8487.80
2220.34	8488.52
2220.56	8489.25
2220.78	8489.97
2221.00	8490.69
2221.21	8491.41
2221.43	8492.13
2221.65	8492.86
2221.87	8493.58
2222.09	8494.30
2222.30	8495.02
2222.52	8495.75
2222.74	8496.47
2222.96	8497.19
2223.18	8497.91
2223.40	8498.63
2223.61	8499.36
2223.83	8500.08
2224.05	8500.80
2224.27	8501.52
2224.49	8502.25
2224.71	8502.97
2224.92	8503.69
2225.14	8504.42
2225.36	8505.14
2225.58	8505.86
2225.80	8506.58
2226.02	8507.31
2226.24	8508.03
2226.45	8508.75
2226.67	8509.48
2226.89	8510.20
2227.11	8510.92
2227.33	8511.64
2227.55	8512.37
2227.76	8513.09
2227.98	8513.81
2228.20	8514.54
2228.42	8515.26
2228.64	8515.98
2228.86	8516.71
2229.08	8517.43
2229.30	8518.15
2229.51	8518.88
2229.73	8519.60
2229.95	8520.32
2230.17	8521.05
2230.39	8521.77
2230.61	8522.49
2230.83	8523.22
2231.05	8523.94
2231.26	8524.66
2231.48	8525.39
2231.70	8526.11
2231.92	8526.84
2232.14	8527.56
2232.36	8528.28
2232.58	8529.01
2232.80	8529.73
2233.01	8530.46
2233.23	8531.18
2233.45	8531.90
2233.67	8532.63
2233.89	8533.35
2234.11	8534.08
2234.33	8534.80
2234.55	8535.52
2234.77	8536.25
2234.99	8536.97
2235.20	8537.70
2235.42	8538.42
2235.64	8539.15
2235.86	8539.87
2236.08	8540.59
2236.30	8541.32
2236.52	8542.04
2236.74	8542.77
2236.96	8543.49
2237.18	8544.22
2237.40	8544.94
2237.61	8545.67
2237.83	8546.39
2238.05	8547.12
2238.27	8547.84
2238.49	8548.57
2238.71	8549.29
2238.93	8550.02
2239.15	8550.74
2239.37	8551.46
2239.59	8552.19
2239.81	8552.91
2240.03	8553.64
2240.25	8554.37
2240.47	8555.09
2240.68	8555.82
2240.90	8556.54
2241.12	8557.27
2241.34	8557.99
2241.56	8558.72
2241.78	8559.44
2242.00	8560.17
2242.22	8560.89
2242.44	8561.62
2242.66	8562.34
2242.88	8563.07
2243.10	8563.79
2243.32	8564.52
2243.54	8565.25
2243.76	8565.97
2243.98	8566.70
2244.20	8567.42
2244.42	8568.15
2244.64	8568.87
2244.86	8569.60
2245.07	8570.33
2245.29	8571.05
2245.51	8571.78
2245.73	8572.50
2245.95	8573.23
2246.17	8573.96
2246.39	8574.68
2246.61	8575.41
2246.83	8576.13
2247.05	8576.86
2247.27	8577.59
2247.49	8578.31
2247.71	8579.04
2247.93	8579.76
2248.15	8580.49
2248.37	8581.22
2248.59	8581.94
2248.81	8582.67
2249.03	8583.40
2249.25	8584.12
2249.47	8584.85
2249.69	8585.58
2249.91	8586.30
2250.13	8587.03
2250.35	8587.76
2250.57	8588.48
2250.79	8589.21
2251.01	8589.94
2251.23	8590.66
2251.45	8591.39
2251.67	8592.12
2251.89	8592.84
2252.11	8593.57
2252.33	8594.30
2252.55	8595.03
2252.77	8595.75
2252.99	8596.48
2253.21	8597.21
2253.43	8597.93
2253.65	8598.66
2253.87	8599.39
2254.09	8600.12
2254.31	8600.84
2254.53	8601.57
2254.75	8602.30
2254.97	8603.02
2255.19	8603.75
2255.41	8604.48
2255.63	8605.21
2255.85	8605.93
2256.07	8606.66
2256.29	8607.39
2256.51	8608.12
2256.74	8608.85
2256.96	8609.57
2257.18	8610.30
2257.40	8611.03
2257.62	8611.76
2257.84	8612.48
2258.06	8613.21
2258.28	8613.94
2258.50	8614.67
2258.72	8615.40
2258.94	8616.12
2259.16	8616.85
2259.38	8617.58
2259.60	8618.31
2259.82	8619.04
2260.04	8619.76
2260.26	8620.49
2260.48	8621.22
2260.70	8621.95
2260.92	8622.68
2261.14	8623.41
2261.37	8624.13
2261.59	8624.86
2261.81	8625.59
2262.03	8626.32
2262.25	8627.05
2262.47	8627.78
2262.69	8628.51
2262.91	8629.23
2263.13	8629.96
2263.35	8630.69
2263.57	8631.42
2263.79	8632.15
2264.01	8632.88
2264.23	8633.61
2264.46	8634.34
2264.68	8635.07
2264.90	8635.79
2265.12	8636.52
2265.34	8637.25
2265.56	8637.98
2265.78	8638.71
2266.00	8639.44
2266.22	8640.17
2266.44	8640.90
2266.66	8641.63
2266.89	8642.36
2267.11	8643.09
2267.33	8643.82
2267.55	8644.54
2267.77	8645.27
2267.99	8646.00
2268.21	8646.73
2268.43	8647.46
2268.65	8648.19
2268.88	8648.92
2269.10	8649.65
2269.32	8650.38
2269.54	8651.11
2269.76	8651.84
2269.98	8652.57
2270.20	8653.30
2270.42	8654.03
2270.64	8654.76
2270.87	8655.49
2271.09	8656.22
2271.31	8656.95
2271.53	8657.68
2271.75	8658.41
2271.97	8659.14
2272.19	8659.87
2272.41	8660.60
2272.64	8661.33
2272.86	8662.06
2273.08	8662.79
2273.30	8663.52
2273.52	8664.25
2273.74	8664.98
2273.96	8665.71
2274.19	8666.44
2274.41	8667.17
2274.63	8667.90
2274.85	8668.63
2275.07	8669.36
2275.29	8670.10
2275.51	8670.83
2275.74	8671.56
2275.96	8672.29
2276.18	8673.02
2276.40	8673.75
2276.62	8674.48
2276.84	8675.21
2277.07	8675.94
2277.29	8676.67
2277.51	8677.40
2277.73	8678.13
2277.95	8678.87
2278.17	8679.60
2278.40	8680.33
2278.62	8681.06
2278.84	8681.79
2279.06	8682.52
2279.28	8683.25
2279.50	8683.98
2279.73	8684.72
2279.95	8685.45
2280.17	8686.18
2280.39	8686.91
2280.61	8687.64
2280.83	8688.37
2281.06	8689.10
2281.28	8689.84
2281.50	8690.57
2281.72	8691.30
2281.94	8692.03
2282.17	8692.76
2282.39	8693.49
2282.61	8694.23
2282.83	8694.96
2283.05	8695.69
2283.28	8696.42
2283.50	8697.15
2283.72	8697.88
2283.94	8698.62
2284.16	8699.35
2284.39	8700.08
2284.61	8700.81
2284.83	8701.55
2285.05	8702.28
2285.27	8703.01
2285.50	8703.74
2285.72	8704.47
2285.94	8705.21
2286.16	8705.94
2286.38	8706.67
2286.61	8707.40
2286.83	8708.14
2287.05	8708.87
2287.27	8709.60
2287.50	8710.33
2287.72	8711.07
2287.94	8711.80
2288.16	8712.53
2288.38	8713.26
2288.61	8714.00
2288.83	8714.73
2289.05	8715.46
2289.27	8716.19
2289.50	8716.93
2289.72	8717.66
2289.94	8718.39
2290.16	8719.13
2290.39	8719.86
2290.61	8720.59
2290.83	8721.33
2291.05	8722.06
2291.28	8722.79
2291.50	8723.53
2291.72	8724.26
2291.94	8724.99
2292.17	8725.72
2292.39	8726.46
2292.61	8727.19
2292.83	8727.92
2293.06	8728.66
2293.28	8729.39
2293.50	8730.13
2293.72	8730.86
2293.95	8731.59
2294.17	8732.33
2294.39	8733.06
2294.61	8733.79
2294.84	8734.53
2295.06	8735.26
2295.28	8735.99
2295.51	8736.73
2295.73	8737.46
2295.95	8738.20
2296.17	8738.93
2296.40	8739.66
2296.62	8740.40
2296.84	8741.13
2297.06	8741.87
2297.29	8742.60
2297.51	8743.33
2297.73	8744.07
2297.96	8744.80
2298.18	8745.54
2298.40	8746.27
2298.62	8747.01
2298.85	8747.74
2299.07	8748.47
2299.29	8749.21
2299.52	8749.94
2299.74	8750.68
2299.96	8751.41
2300.19	8752.15
2300.41	8752.88
2300.63	8753.62
2300.85	8754.35
2301.08	8755.08
2301.30	8755.82
2301.52	8756.55
2301.75	8757.29
2301.97	8758.02
2302.19	8758.76
2302.42	8759.49
2302.64	8760.23
2302.86	8760.96
2303.09	8761.70
2303.31	8762.43
2303.53	8763.17
2303.76	8763.90
2303.98	8764.64
2304.20	8765.37
2304.43	8766.11
2304.65	8766.84
2304.87	8767.58
2305.10	8768.32
2305.32	8769.05
2305.54	8769.79
2305.77	8770.52
2305.99	8771.26
2306.21	8771.99
2306.44	8772.73
2306.66	8773.46
2306.88	8774.20
2307.11	8774.93
2307.33	8775.67
2307.55	8776.41
2307.78	8777.14
2308.00	8777.88
2308.22	8778.61
2308.45	8779.35
2308.67	8780.08
2308.89	8780.82
2309.12	8781.56
2309.34	8782.29
2309.56	8783.03
2309.79	8783.76
2310.01	8784.50
2310.23	8785.24
2310.46	8785.97
2310.68	8786.71
2310.91	8787.45
2311.13	8788.18
2311.35	8788.92
2311.58	8789.65
2311.80	8790.39
2312.02	8791.13
2312.25	8791.86
2312.47	8792.60
2312.70	8793.34
2312.92	8794.07
2313.14	8794.81
2313.37	8795.55
2313.59	8796.28
2313.81	8797.02
2314.04	8797.76
2314.26	8798.49
2314.49	8799.23
2314.71	8799.97
2314.93	8800.70
2315.16	8801.44
2315.38	8802.18
2315.61	8802.91
2315.83	8803.65
2316.05	8804.39
2316.28	8805.13
2316.50	8805.86
2316.73	8806.60
2316.95	8807.34
2317.17	8808.07
2317.40	8808.81
2317.62	8809.55
2317.85	8810.29
2318.07	8811.02
2318.29	8811.76
2318.52	8812.50
2318.74	8813.24
2318.97	8813.97
2319.19	8814.71
2319.42	8815.45
2319.64	8816.19
2319.86	8816.92
2320.09	8817.66
2320.31	8818.40
2320.54	8819.14
2320.76	8819.87
2320.99	8820.61
2321.21	8821.35
2321.43	8822.09
2321.66	8822.83
2321.88	8823.56
2322.11	8824.30
2322.33	8825.04
2322.56	8825.78
2322.78	8826.52
2323.00	8827.25
2323.23	8827.99
2323.45	8828.73
2323.68	8829.47
2323.90	8830.21
2324.13	8830.95
2324.35	8831.68
2324.58	8832.42
2324.80	8833.16
2325.02	8833.90
2325.25	8834.64
2325.47	8835.38
2325.70	8836.11
2325.92	8836.85
2326.15	8837.59
2326.37	8838.33
2326.60	8839.07
2326.82	8839.81
2327.05	8840.55
2327.27	8841.29
2327.50	8842.02
2327.72	8842.76
2327.94	8843.50
2328.17	8844.24
2328.39	8844.98
2328.62	8845.72
2328.84	8846.46
2329.07	8847.20
2329.29	8847.94
2329.52	8848.68
2329.74	8849.41
2329.97	8850.15
2330.19	8850.89
2330.42	8851.63
2330.64	8852.37
2330.87	8853.11
2331.09	8853.85
2331.32	8854.59
2331.54	8855.33
2331.77	8856.07
2331.99	8856.81
2332.22	8857.55
2332.44	8858.29
2332.67	8859.03
2332.89	8859.77
2333.12	8860.51
2333.34	8861.25
2333.57	8861.99
2333.79	8862.73
2334.02	8863.47
2334.24	8864.21
2334.47	8864.95
2334.69	8865.69
2334.92	8866.43
2335.14	8867.17
2335.37	8867.91
2335.59	8868.65
2335.82	8869.39
2336.04	8870.13
2336.27	8870.87
2336.49	8871.61
2336.72	8872.35
2336.94	8873.09
2337.17	8873.83
2337.39	8874.57
2337.62	8875.31
2337.85	8876.05
2338.07	8876.79
2338.30	8877.53
2338.52	8878.27
2338.75	8879.01
2338.97	8879.75
2339.20	8880.49
2339.42	8881.23
2339.65	8881.97
2339.87	8882.72
2340.10	8883.46
2340.32	8884.20
2340.55	8884.94
2340.78	8885.68
2341.00	8886.42
2341.23	8887.16
2341.45	8887.90
2341.68	8888.64
2341.90	8889.38
2342.13	8890.13
2342.35	8890.87
2342.58	8891.61
2342.81	8892.35
2343.03	8893.09
2343.26	8893.83
2343.48	8894.57
2343.71	8895.31
2343.93	8896.06
2344.16	8896.80
2344.39	8897.54
2344.61	8898.28
2344.84	8899.02
2345.06	8899.76
2345.29	8900.50
2345.51	8901.25
2345.74	8901.99
2345.97	8902.73
2346.19	8903.47
2346.42	8904.21
2346.64	8904.96
2346.87	8905.70
2347.09	8906.44
2347.32	8907.18
2347.55	8907.92
2347.77	8908.67
2348.00	8909.41
2348.22	8910.15
2348.45	8910.89
2348.68	8911.63
2348.90	8912.38
2349.13	8913.12
2349.35	8913.86
2349.58	8914.60
2349.81	8915.35
2350.03	8916.09
2350.26	8916.83
2350.48	8917.57
2350.71	8918.31
2350.94	8919.06
2351.16	8919.80
2351.39	8920.54
2351.62	8921.29
2351.84	8922.03
2352.07	8922.77
2352.29	8923.51
2352.52	8924.26
2352.75	8925.00
2352.97	8925.74
2353.20	8926.48
2353.43	8927.23
2353.65	8927.97
2353.88	8928.71
2354.10	8929.46
2354.33	8930.20
2354.56	8930.94
2354.78	8931.69
2355.01	8932.43
2355.24	8933.17
2355.46	8933.92
2355.69	8934.66
2355.91	8935.40
2356.14	8936.15
2356.37	8936.89
2356.59	8937.63
2356.82	8938.38
2357.05	8939.12
2357.27	8939.86
2357.50	8940.61
2357.73	8941.35
2357.95	8942.09
2358.18	8942.84
2358.41	8943.58
2358.63	8944.32
2358.86	8945.07
2359.09	8945.81
2359.31	8946.56
2359.54	8947.30
2359.77	8948.04
2359.99	8948.79
2360.22	8949.53
2360.45	8950.28
2360.67	8951.02
2360.90	8951.76
2361.13	8952.51
2361.35	8953.25
2361.58	8954.00
2361.81	8954.74
2362.03	8955.48
2362.26	8956.23
2362.49	8956.97
2362.71	8957.72
2362.94	8958.46
2363.17	8959.21
2363.39	8959.95
2363.62	8960.70
2363.85	8961.44
2364.08	8962.18
2364.30	8962.93
2364.53	8963.67
2364.76	8964.42
2364.98	8965.16
2365.21	8965.91
2365.44	8966.65
2365.66	8967.40
2365.89	8968.14
2366.12	8968.89
2366.34	8969.63
2366.57	8970.38
2366.80	8971.12
2367.03	8971.87
2367.25	8972.61
2367.48	8973.36
2367.71	8974.10
2367.93	8974.85
2368.16	8975.59
2368.39	8976.34
2368.62	8977.08
2368.84	8977.83
2369.07	8978.58
2369.30	8979.32
2369.53	8980.07
2369.75	8980.81
2369.98	8981.56
2370.21	8982.30
2370.43	8983.05
2370.66	8983.79
2370.89	8984.54
2371.12	8985.29
2371.34	8986.03
2371.57	8986.78
2371.80	8987.52
2372.03	8988.27
2372.25	8989.01
2372.48	8989.76
2372.71	8990.51
2372.94	8991.25
2373.16	8992.00
2373.39	8992.74
2373.62	8993.49
2373.85	8994.24
2374.07	8994.98
2374.30	8995.73
2374.53	8996.47
2374.76	8997.22
2374.98	8997.97
2375.21	8998.71
2375.44	8999.46
2375.67	9000.21
2375.89	9000.95
2376.12	9001.70
2376.35	9002.45
2376.58	9003.19
2376.80	9003.94
2377.03	9004.69
2377.26	9005.43
2377.49	9006.18
2377.72	9006.93
2377.94	9007.67
2378.17	9008.42
2378.40	9009.17
2378.63	9009.91
2378.85	9010.66
2379.08	9011.41
2379.31	9012.15
2379.54	9012.90
2379.77	9013.65
2379.99	9014.40
2380.22	9015.14
2380.45	9015.89
2380.68	9016.64
2380.91	9017.38
2381.13	9018.13
2381.36	9018.88
2381.59	9019.63
2381.82	9020.37
2382.05	9021.12
2382.27	9021.87
2382.50	9022.62
2382.73	9023.36
2382.96	9024.11
2383.19	9024.86
2383.41	9025.61
2383.64	9026.35
2383.87	9027.10
2384.10	9027.85
2384.33	9028.60
2384.55	9029.34
2384.78	9030.09
2385.01	9030.84
2385.24	9031.59
2385.47	9032.34
2385.70	9033.08
2385.92	9033.83
2386.15	9034.58
2386.38	9035.33
2386.61	9036.08
2386.84	9036.82
2387.06	9037.57
2387.29	9038.32
2387.52	9039.07
2387.75	9039.82
2387.98	9040.57
2388.21	9041.31
2388.43	9042.06
2388.66	9042.81
2388.89	9043.56
2389.12	9044.31
2389.35	9045.06
2389.58	9045.81
2389.81	9046.55
2390.03	9047.30
2390.26	9048.05
2390.49	9048.80
2390.72	9049.55
2390.95	9050.30
2391.18	9051.05
2391.41	9051.80
2391.63	9052.54
2391.86	9053.29
2392.09	9054.04
2392.32	9054.79
2392.55	9055.54
2392.78	9056.29
2393.01	9057.04
2393.23	9057.79
2393.46	9058.54
2393.69	9059.29
2393.92	9060.04
2394.15	9060.79
2394.38	9061.53
2394.61	9062.28
2394.84	9063.03
2395.06	9063.78
2395.29	9064.53
2395.52	9065.28
2395.75	9066.03
2395.98	9066.78
2396.21	9067.53
2396.44	9068.28
2396.67	9069.03
2396.90	9069.78
2397.12	9070.53
2397.35	9071.28
2397.58	9072.03
2397.81	9072.78
2398.04	9073.53
2398.27	9074.28
2398.50	9075.03
2398.73	9075.78
2398.96	9076.53
2399.19	9077.28
2399.41	9078.03
2399.64	9078.78
2399.87	9079.53
2400.10	9080.28
2400.33	9081.03
2400.56	9081.78
2400.79	9082.53
2401.02	9083.28
2401.25	9084.03
2401.48	9084.78
2401.71	9085.53
2401.94	9086.28
2402.16	9087.03
2402.39	9087.78
2402.62	9088.54
2402.85	9089.29
2403.08	9090.04
2403.31	9090.79
2403.54	9091.54
2403.77	9092.29
2404.00	9093.04
2404.23	9093.79
2404.46	9094.54
2404.69	9095.29
2404.92	9096.04
2405.15	9096.79
2405.38	9097.55
2405.60	9098.30
2405.83	9099.05
2406.06	9099.80
2406.29	9100.55
2406.52	9101.30
2406.75	9102.05
2406.98	9102.80
2407.21	9103.56
2407.44	9104.31
2407.67	9105.06
2407.90	9105.81
2408.13	9106.56
2408.36	9107.31
2408.59	9108.06
2408.82	9108.82
2409.05	9109.57
2409.28	9110.32
2409.51	9111.07
2409.74	9111.82
2409.97	9112.58
2410.20	9113.33
2410.43	9114.08
2410.66	9114.83
2410.89	9115.58
2411.12	9116.33
2411.35	9117.09
2411.58	9117.84
2411.81	9118.59
2412.03	9119.34
2412.26	9120.10
2412.49	9120.85
2412.72	9121.60
2412.95	9122.35
2413.18	9123.10
2413.41	9123.86
2413.64	9124.61
2413.87	9125.36
2414.10	9126.11
2414.33	9126.87
2414.56	9127.62
2414.79	9128.37
2415.02	9129.12
2415.25	9129.88
2415.48	9130.63
2415.71	9131.38
2415.94	9132.13
2416.17	9132.89
2416.40	9133.64
2416.63	9134.39
2416.86	9135.15
2417.09	9135.90
2417.33	9136.65
2417.56	9137.40
2417.79	9138.16
2418.02	9138.91
2418.25	9139.66
2418.48	9140.42
2418.71	9141.17
2418.94	9141.92
2419.17	9142.68
2419.40	9143.43
2419.63	9144.18
2419.86	9144.94
2420.09	9145.69
2420.32	9146.44
2420.55	9147.20
2420.78	9147.95
2421.01	9148.70
2421.24	9149.46
2421.47	9150.21
2421.70	9150.96
2421.93	9151.72
2422.16	9152.47
2422.39	9153.23
2422.62	9153.98
2422.85	9154.73
2423.08	9155.49
2423.31	9156.24
2423.54	9157.00
2423.78	9157.75
2424.01	9158.50
2424.24	9159.26
2424.47	9160.01
2424.70	9160.77
2424.93	9161.52
2425.16	9162.27
2425.39	9163.03
2425.62	9163.78
2425.85	9164.54
2426.08	9165.29
2426.31	9166.05
2426.54	9166.80
2426.77	9167.55
2427.00	9168.31
2427.24	9169.06
2427.47	9169.82
2427.70	9170.57
2427.93	9171.33
2428.16	9172.08
2428.39	9172.84
2428.62	9173.59
2428.85	9174.35
2429.08	9175.10
2429.31	9175.86
2429.54	9176.61
2429.77	9177.37
2430.01	9178.12
2430.24	9178.88
2430.47	9179.63
2430.70	9180.39
2430.93	9181.14
2431.16	9181.90
2431.39	9182.65
2431.62	9183.41
2431.85	9184.16
2432.08	9184.92
2432.32	9185.67
2432.55	9186.43
2432.78	9187.18
2433.01	9187.94
2433.24	9188.69
2433.47	9189.45
2433.70	9190.20
2433.93	9190.96
2434.16	9191.72
2434.40	9192.47
2434.63	9193.23
2434.86	9193.98
2435.09	9194.74
2435.32	9195.49
2435.55	9196.25
2435.78	9197.01
2436.01	9197.76
2436.25	9198.52
2436.48	9199.27
2436.71	9200.03
2436.94	9200.79
2437.17	9201.54
2437.40	9202.30
2437.63	9203.05
2437.87	9203.81
2438.10	9204.57
2438.33	9205.32
2438.56	9206.08
2438.79	9206.84
2439.02	9207.59
2439.25	9208.35
2439.49	9209.10
2439.72	9209.86
2439.95	9210.62
2440.18	9211.37
2440.41	9212.13
2440.64	9212.89
2440.88	9213.64
2441.11	9214.40
2441.34	9215.16
2441.57	9215.91
2441.80	9216.67
2442.03	9217.43
2442.27	9218.18
2442.50	9218.94
2442.73	9219.70
2442.96	9220.46
2443.19	9221.21
2443.42	9221.97
2443.66	9222.73
2443.89	9223.48
2444.12	9224.24
2444.35	9225.00
2444.58	9225.75
2444.81	9226.51
2445.05	9227.27
2445.28	9228.03
2445.51	9228.78
2445.74	9229.54
2445.97	9230.30
2446.21	9231.06
2446.44	9231.81
2446.67	9232.57
2446.90	9233.33
2447.13	9234.09
2447.37	9234.84
2447.60	9235.60
2447.83	9236.36
2448.06	9237.12
2448.29	9237.88
2448.53	9238.63
2448.76	9239.39
2448.99	9240.15
2449.22	9240.91
2449.45	9241.67
2449.69	9242.42
2449.92	9243.18
2450.15	9243.94
2450.38	9244.70
2450.62	9245.46
2450.85	9246.21
2451.08	9246.97
2451.31	9247.73
2451.54	9248.49
2451.78	9249.25
2452.01	9250.01
2452.24	9250.76
2452.47	9251.52
2452.71	9252.28
2452.94	9253.04
2453.17	9253.80
2453.40	9254.56
2453.63	9255.32
2453.87	9256.07
2454.10	9256.83
2454.33	9257.59
2454.56	9258.35
2454.80	9259.11
2455.03	9259.87
2455.26	9260.63
2455.49	9261.39
2455.73	9262.14
2455.96	9262.90
2456.19	9263.66
2456.42	9264.42
2456.66	9265.18
2456.89	9265.94
2457.12	9266.70
2457.35	9267.46
2457.59	9268.22
2457.82	9268.98
2458.05	9269.74
2458.29	9270.50
2458.52	9271.26
2458.75	9272.01
2458.98	9272.77
2459.22	9273.53
2459.45	9274.29
2459.68	9275.05
2459.91	9275.81
2460.15	9276.57
2460.38	9277.33
2460.61	9278.09
2460.85	9278.85
2461.08	9279.61
2461.31	9280.37
2461.54	9281.13
2461.78	9281.89
2462.01	9282.65
2462.24	9283.41
2462.48	9284.17
2462.71	9284.93
2462.94	9285.69
2463.17	9286.45
2463.41	9287.21
2463.64	9287.97
2463.87	9288.73
2464.11	9289.49
2464.34	9290.25
2464.57	9291.01
2464.81	9291.77
2465.04	9292.53
2465.27	9293.29
2465.50	9294.05
2465.74	9294.81
2465.97	9295.58
2466.20	9296.34
2466.44	9297.10
2466.67	9297.86
2466.90	9298.62
2467.14	9299.38
2467.37	9300.14
2467.60	9300.90
2467.84	9301.66
2468.07	9302.42
2468.30	9303.18
2468.54	9303.94
2468.77	9304.71
2469.00	9305.47
2469.24	9306.23
2469.47	9306.99
2469.70	9307.75
2469.94	9308.51
