x(m)	theta_c(grad)
2566.58	72.872
2566.82	72.872
2567.05	72.872
2567.29	72.871
2567.53	72.871
2567.77	72.871
2568.01	72.871
2568.25	72.870
2568.49	72.870
2568.73	72.870
2568.97	72.870
2569.21	72.870
2569.45	72.869
2569.69	72.869
2569.93	72.869
2570.17	72.869
2570.41	72.869
2570.65	72.868
2570.88	72.868
2571.12	72.868
2571.36	72.868
2571.60	72.868
2571.84	72.867
2572.08	72.867
2572.32	72.867
2572.56	72.867
2572.80	72.867
2573.04	72.866
2573.28	72.866
2573.52	72.866
2573.76	72.866
2574.00	72.866
2574.24	72.865
2574.48	72.865
2574.72	72.865
2574.96	72.865
2575.20	72.865
2575.44	72.864
2575.68	72.864
2575.92	72.864
2576.16	72.864
2576.40	72.864
2576.64	72.863
2576.88	72.863
2577.12	72.863
2577.36	72.863
2577.60	72.863
2577.84	72.862
2578.08	72.862
2578.32	72.862
2578.56	72.862
2578.80	72.862
2579.04	72.861
2579.28	72.861
2579.52	72.861
2579.76	72.861
2580.00	72.861
2580.24	72.860
2580.48	72.860
2580.72	72.860
2580.96	72.860
2581.20	72.860
2581.44	72.859
2581.68	72.859
2581.92	72.859
2582.16	72.859
2582.40	72.859
2582.64	72.858
2582.88	72.858
2583.12	72.858
2583.36	72.858
2583.60	72.858
2583.84	72.857
2584.08	72.857
2584.32	72.857
2584.56	72.857
2584.80	72.857
2585.04	72.856
2585.28	72.856
2585.52	72.856
2585.76	72.856
2586.00	72.855
2586.24	72.855
2586.48	72.855
2586.72	72.855
2586.96	72.855
2587.20	72.854
2587.44	72.854
2587.68	72.854
2587.92	72.854
2588.16	72.854
2588.41	72.853
2588.65	72.853
2588.89	72.853
2589.13	72.853
2589.37	72.853
2589.61	72.852
2589.85	72.852
2590.09	72.852
2590.33	72.852
2590.57	72.852
2590.81	72.851
2591.05	72.851
2591.29	72.851
2591.53	72.851
2591.77	72.851
2592.01	72.850
2592.26	72.850
2592.50	72.850
2592.74	72.850
2592.98	72.850
2593.22	72.849
2593.46	72.849
2593.70	72.849
2593.94	72.849
2594.18	72.849
2594.42	72.848
2594.66	72.848
2594.90	72.848
2595.15	72.848
2595.39	72.848
2595.63	72.847
2595.87	72.847
2596.11	72.847
2596.35	72.847
2596.59	72.847
2596.83	72.846
2597.07	72.846
2597.31	72.846
2597.56	72.846
2597.80	72.846
2598.04	72.845
2598.28	72.845
2598.52	72.845
2598.76	72.845
2599.00	72.845
2599.24	72.844
2599.48	72.844
2599.73	72.844
2599.97	72.844
2600.21	72.844
2600.45	72.843
2600.69	72.843
2600.93	72.843
2601.17	72.843
2601.41	72.843
2601.66	72.842
2601.90	72.842
2602.14	72.842
2602.38	72.842
2602.62	72.842
2602.86	72.841
2603.10	72.841
2603.35	72.841
2603.59	72.841
2603.83	72.841
2604.07	72.840
2604.31	72.840
2604.55	72.840
2604.79	72.840
2605.04	72.840
2605.28	72.839
2605.52	72.839
2605.76	72.839
2606.00	72.839
2606.24	72.839
2606.49	72.838
2606.73	72.838
2606.97	72.838
2607.21	72.838
2607.45	72.837
2607.69	72.837
2607.94	72.837
2608.18	72.837
2608.42	72.837
2608.66	72.836
2608.90	72.836
2609.14	72.836
2609.39	72.836
2609.63	72.836
2609.87	72.835
2610.11	72.835
2610.35	72.835
2610.60	72.835
2610.84	72.835
2611.08	72.834
2611.32	72.834
2611.56	72.834
2611.80	72.834
2612.05	72.834
2612.29	72.833
2612.53	72.833
2612.77	72.833
2613.01	72.833
2613.26	72.833
2613.50	72.832
2613.74	72.832
2613.98	72.832
2614.23	72.832
2614.47	72.832
2614.71	72.831
2614.95	72.831
2615.19	72.831
2615.44	72.831
2615.68	72.831
2615.92	72.830
2616.16	72.830
2616.40	72.830
2616.65	72.830
2616.89	72.830
2617.13	72.829
2617.37	72.829
2617.62	72.829
2617.86	72.829
2618.10	72.829
2618.34	72.828
2618.59	72.828
2618.83	72.828
2619.07	72.828
2619.31	72.828
2619.55	72.827
2619.80	72.827
2620.04	72.827
2620.28	72.827
2620.52	72.827
2620.77	72.826
2621.01	72.826
2621.25	72.826
2621.49	72.826
2621.74	72.826
2621.98	72.825
2622.22	72.825
2622.46	72.825
2622.71	72.825
2622.95	72.825
2623.19	72.824
2623.43	72.824
2623.68	72.824
2623.92	72.824
2624.16	72.824
2624.41	72.823
2624.65	72.823
2624.89	72.823
2625.13	72.823
2625.38	72.823
2625.62	72.822
2625.86	72.822
2626.10	72.822
2626.35	72.822
2626.59	72.822
2626.83	72.821
2627.08	72.821
2627.32	72.821
2627.56	72.821
2627.80	72.821
2628.05	72.820
2628.29	72.820
2628.53	72.820
2628.78	72.820
2629.02	72.820
2629.26	72.819
2629.51	72.819
2629.75	72.819
2629.99	72.819
2630.23	72.819
2630.48	72.818
2630.72	72.818
2630.96	72.818
2631.21	72.818
2631.45	72.818
2631.69	72.817
2631.94	72.817
2632.18	72.817
2632.42	72.817
2632.67	72.817
2632.91	72.816
2633.15	72.816
2633.40	72.816
2633.64	72.816
2633.88	72.816
2634.13	72.815
2634.37	72.815
2634.61	72.815
2634.86	72.815
2635.10	72.815
2635.34	72.814
2635.59	72.814
2635.83	72.814
2636.07	72.814
2636.32	72.814
2636.56	72.813
2636.80	72.813
2637.05	72.813
2637.29	72.813
2637.53	72.813
2637.78	72.812
2638.02	72.812
2638.26	72.812
2638.51	72.812
2638.75	72.812
2638.99	72.811
2639.24	72.811
2639.48	72.811
2639.72	72.811
2639.97	72.811
2640.21	72.810
2640.46	72.810
2640.70	72.810
2640.94	72.810
2641.19	72.810
2641.43	72.809
2641.67	72.809
2641.92	72.809
2642.16	72.809
2642.41	72.809
2642.65	72.808
2642.89	72.808
2643.14	72.808
2643.38	72.808
2643.62	72.808
2643.87	72.807
2644.11	72.807
2644.36	72.807
2644.60	72.807
2644.84	72.807
2645.09	72.806
2645.33	72.806
2645.58	72.806
2645.82	72.806
2646.06	72.806
2646.31	72.805
2646.55	72.805
2646.80	72.805
2647.04	72.805
2647.28	72.805
2647.53	72.804
2647.77	72.804
2648.02	72.804
2648.26	72.804
2648.50	72.803
2648.75	72.803
2648.99	72.803
2649.24	72.803
2649.48	72.803
2649.73	72.802
2649.97	72.802
2650.21	72.802
2650.46	72.802
2650.70	72.802
2650.95	72.801
2651.19	72.801
2651.44	72.801
2651.68	72.801
2651.92	72.801
2652.17	72.800
2652.41	72.800
2652.66	72.800
2652.90	72.800
2653.15	72.800
2653.39	72.799
2653.63	72.799
2653.88	72.799
2654.12	72.799
2654.37	72.799
2654.61	72.798
2654.86	72.798
2655.10	72.798
2655.35	72.798
2655.59	72.798
2655.84	72.797
2656.08	72.797
2656.32	72.797
2656.57	72.797
2656.81	72.797
2657.06	72.796
2657.30	72.796
2657.55	72.796
2657.79	72.796
2658.04	72.796
2658.28	72.795
2658.53	72.795
2658.77	72.795
2659.02	72.795
2659.26	72.795
2659.51	72.794
2659.75	72.794
2660.00	72.794
2660.24	72.794
2660.49	72.794
2660.73	72.793
2660.97	72.793
2661.22	72.793
2661.46	72.793
2661.71	72.793
2661.95	72.792
2662.20	72.792
2662.44	72.792
2662.69	72.792
2662.93	72.792
2663.18	72.791
2663.42	72.791
2663.67	72.791
2663.91	72.791
2664.16	72.791
2664.40	72.790
2664.65	72.790
2664.90	72.790
2665.14	72.790
2665.39	72.790
2665.63	72.789
2665.88	72.789
2666.12	72.789
2666.37	72.789
2666.61	72.789
2666.86	72.788
2667.10	72.788
2667.35	72.788
2667.59	72.788
2667.84	72.788
2668.08	72.787
2668.33	72.787
2668.57	72.787
2668.82	72.787
2669.06	72.787
2669.31	72.786
2669.56	72.786
2669.80	72.786
2670.05	72.786
2670.29	72.786
2670.54	72.785
2670.78	72.785
2671.03	72.785
2671.27	72.785
2671.52	72.785
2671.76	72.784
2672.01	72.784
2672.26	72.784
2672.50	72.784
2672.75	72.784
2672.99	72.783
2673.24	72.783
2673.48	72.783
2673.73	72.783
2673.97	72.783
2674.22	72.782
2674.47	72.782
2674.71	72.782
2674.96	72.782
2675.20	72.782
2675.45	72.781
2675.70	72.781
2675.94	72.781
2676.19	72.781
2676.43	72.781
2676.68	72.780
2676.92	72.780
2677.17	72.780
2677.42	72.780
2677.66	72.780
2677.91	72.779
2678.15	72.779
2678.40	72.779
2678.65	72.779
2678.89	72.779
2679.14	72.778
2679.38	72.778
2679.63	72.778
2679.88	72.778
2680.12	72.778
2680.37	72.777
2680.61	72.777
2680.86	72.777
2681.11	72.777
2681.35	72.777
2681.60	72.776
2681.84	72.776
2682.09	72.776
2682.34	72.776
2682.58	72.776
2682.83	72.775
2683.07	72.775
2683.32	72.775
2683.57	72.775
2683.81	72.775
2684.06	72.774
2684.31	72.774
2684.55	72.774
2684.80	72.774
2685.05	72.774
2685.29	72.774
2685.54	72.773
2685.78	72.773
2686.03	72.773
2686.28	72.773
2686.52	72.773
2686.77	72.772
2687.02	72.772
2687.26	72.772
2687.51	72.772
2687.76	72.772
2688.00	72.771
2688.25	72.771
2688.50	72.771
2688.74	72.771
2688.99	72.771
2689.24	72.770
2689.48	72.770
2689.73	72.770
2689.97	72.770
2690.22	72.770
2690.47	72.769
2690.71	72.769
2690.96	72.769
2691.21	72.769
2691.45	72.769
2691.70	72.768
2691.95	72.768
2692.20	72.768
2692.44	72.768
2692.69	72.768
2692.94	72.767
2693.18	72.767
2693.43	72.767
2693.68	72.767
2693.92	72.767
2694.17	72.766
2694.42	72.766
2694.66	72.766
2694.91	72.766
2695.16	72.766
2695.40	72.765
2695.65	72.765
2695.90	72.765
2696.15	72.765
2696.39	72.765
2696.64	72.764
2696.89	72.764
2697.13	72.764
2697.38	72.764
2697.63	72.764
2697.87	72.763
2698.12	72.763
2698.37	72.763
2698.62	72.763
2698.86	72.763
2699.11	72.762
2699.36	72.762
2699.60	72.762
2699.85	72.762
2700.10	72.762
2700.35	72.761
2700.59	72.761
2700.84	72.761
2701.09	72.761
2701.34	72.761
2701.58	72.760
2701.83	72.760
2702.08	72.760
2702.32	72.760
2702.57	72.760
2702.82	72.759
2703.07	72.759
2703.31	72.759
2703.56	72.759
2703.81	72.759
2704.06	72.758
2704.30	72.758
2704.55	72.758
2704.80	72.758
2705.05	72.758
2705.29	72.757
2705.54	72.757
2705.79	72.757
2706.04	72.757
2706.28	72.757
2706.53	72.756
2706.78	72.756
2707.03	72.756
2707.28	72.756
2707.52	72.756
2707.77	72.755
2708.02	72.755
2708.27	72.755
2708.51	72.755
2708.76	72.755
2709.01	72.754
2709.26	72.754
2709.50	72.754
2709.75	72.754
2710.00	72.754
2710.25	72.753
2710.50	72.753
2710.74	72.753
2710.99	72.753
2711.24	72.753
2711.49	72.752
2711.74	72.752
2711.98	72.752
2712.23	72.752
2712.48	72.752
2712.73	72.751
2712.98	72.751
2713.22	72.751
2713.47	72.751
2713.72	72.751
2713.97	72.750
2714.22	72.750
2714.46	72.750
2714.71	72.750
2714.96	72.750
2715.21	72.749
2715.46	72.749
2715.70	72.749
2715.95	72.749
2716.20	72.749
2716.45	72.748
2716.70	72.748
2716.95	72.748
2717.19	72.748
2717.44	72.748
2717.69	72.747
2717.94	72.747
2718.19	72.747
2718.44	72.747
2718.68	72.747
2718.93	72.746
2719.18	72.746
2719.43	72.746
2719.68	72.746
2719.93	72.746
2720.17	72.745
2720.42	72.745
2720.67	72.745
2720.92	72.745
2721.17	72.745
2721.42	72.744
2721.66	72.744
2721.91	72.744
2722.16	72.744
2722.41	72.744
2722.66	72.743
2722.91	72.743
2723.16	72.743
2723.41	72.743
2723.65	72.743
2723.90	72.742
2724.15	72.742
2724.40	72.742
2724.65	72.742
2724.90	72.742
2725.15	72.741
2725.39	72.741
2725.64	72.741
2725.89	72.741
2726.14	72.741
2726.39	72.741
2726.64	72.740
2726.89	72.740
2727.14	72.740
2727.39	72.740
2727.63	72.740
2727.88	72.739
2728.13	72.739
2728.38	72.739
2728.63	72.739
2728.88	72.739
2729.13	72.738
2729.38	72.738
2729.63	72.738
2729.87	72.738
2730.12	72.738
2730.37	72.737
2730.62	72.737
2730.87	72.737
2731.12	72.737
2731.37	72.737
2731.62	72.736
2731.87	72.736
2732.12	72.736
2732.37	72.736
2732.61	72.736
2732.86	72.735
2733.11	72.735
2733.36	72.735
2733.61	72.735
2733.86	72.735
2734.11	72.734
2734.36	72.734
2734.61	72.734
2734.86	72.734
2735.11	72.734
2735.36	72.733
2735.61	72.733
2735.86	72.733
2736.10	72.733
2736.35	72.733
2736.60	72.732
2736.85	72.732
2737.10	72.732
2737.35	72.732
2737.60	72.732
2737.85	72.731
2738.10	72.731
2738.35	72.731
2738.60	72.731
2738.85	72.731
2739.10	72.730
2739.35	72.730
2739.60	72.730
2739.85	72.730
2740.10	72.730
2740.35	72.729
2740.60	72.729
2740.85	72.729
2741.10	72.729
2741.35	72.729
2741.59	72.728
2741.84	72.728
2742.09	72.728
2742.34	72.728
2742.59	72.728
2742.84	72.727
2743.09	72.727
2743.34	72.727
2743.59	72.727
2743.84	72.727
2744.09	72.726
2744.34	72.726
2744.59	72.726
2744.84	72.726
2745.09	72.726
2745.34	72.725
2745.59	72.725
2745.84	72.725
2746.09	72.725
2746.34	72.725
2746.59	72.724
2746.84	72.724
2747.09	72.724
2747.34	72.724
2747.59	72.724
2747.84	72.723
2748.09	72.723
2748.34	72.723
2748.59	72.723
2748.84	72.723
2749.09	72.723
2749.34	72.722
2749.59	72.722
2749.84	72.722
2750.09	72.722
2750.34	72.722
2750.59	72.721
2750.84	72.721
2751.09	72.721
2751.35	72.721
2751.60	72.721
2751.85	72.720
2752.10	72.720
2752.35	72.720
2752.60	72.720
2752.85	72.720
2753.10	72.719
2753.35	72.719
2753.60	72.719
2753.85	72.719
2754.10	72.719
2754.35	72.718
2754.60	72.718
2754.85	72.718
2755.10	72.718
2755.35	72.718
2755.60	72.717
2755.85	72.717
2756.10	72.717
2756.35	72.717
2756.60	72.717
2756.86	72.716
2757.11	72.716
2757.36	72.716
2757.61	72.716
2757.86	72.716
2758.11	72.715
2758.36	72.715
2758.61	72.715
2758.86	72.715
2759.11	72.715
2759.36	72.714
2759.61	72.714
2759.86	72.714
2760.11	72.714
2760.37	72.714
2760.62	72.713
2760.87	72.713
2761.12	72.713
2761.37	72.713
2761.62	72.713
2761.87	72.712
2762.12	72.712
2762.37	72.712
2762.62	72.712
2762.87	72.712
2763.13	72.711
2763.38	72.711
2763.63	72.711
2763.88	72.711
2764.13	72.711
2764.38	72.710
2764.63	72.710
2764.88	72.710
2765.13	72.710
2765.39	72.710
2765.64	72.709
2765.89	72.709
2766.14	72.709
2766.39	72.709
2766.64	72.709
2766.89	72.708
2767.14	72.708
2767.40	72.708
2767.65	72.708
2767.90	72.708
2768.15	72.708
2768.40	72.707
2768.65	72.707
2768.90	72.707
2769.15	72.707
2769.41	72.707
2769.66	72.706
2769.91	72.706
2770.16	72.706
2770.41	72.706
2770.66	72.706
2770.91	72.705
2771.17	72.705
2771.42	72.705
2771.67	72.705
2771.92	72.705
2772.17	72.704
2772.42	72.704
2772.67	72.704
2772.93	72.704
2773.18	72.704
2773.43	72.703
2773.68	72.703
2773.93	72.703
2774.18	72.703
2774.44	72.703
2774.69	72.702
2774.94	72.702
2775.19	72.702
2775.44	72.702
2775.69	72.702
2775.95	72.701
2776.20	72.701
2776.45	72.701
2776.70	72.701
2776.95	72.701
2777.21	72.700
2777.46	72.700
2777.71	72.700
2777.96	72.700
2778.21	72.700
2778.46	72.699
2778.72	72.699
2778.97	72.699
2779.22	72.699
2779.47	72.699
2779.72	72.698
2779.98	72.698
2780.23	72.698
2780.48	72.698
2780.73	72.698
2780.98	72.697
2781.24	72.697
2781.49	72.697
2781.74	72.697
2781.99	72.697
2782.25	72.696
2782.50	72.696
2782.75	72.696
2783.00	72.696
2783.25	72.696
2783.51	72.696
2783.76	72.695
2784.01	72.695
2784.26	72.695
2784.52	72.695
2784.77	72.695
2785.02	72.694
2785.27	72.694
2785.52	72.694
2785.78	72.694
2786.03	72.694
2786.28	72.693
2786.53	72.693
2786.79	72.693
2787.04	72.693
2787.29	72.693
2787.54	72.692
2787.80	72.692
2788.05	72.692
2788.30	72.692
2788.55	72.692
2788.81	72.691
2789.06	72.691
2789.31	72.691
2789.56	72.691
2789.82	72.691
2790.07	72.690
2790.32	72.690
2790.57	72.690
2790.83	72.690
2791.08	72.690
2791.33	72.689
2791.59	72.689
2791.84	72.689
2792.09	72.689
2792.34	72.689
2792.60	72.688
2792.85	72.688
2793.10	72.688
2793.35	72.688
2793.61	72.688
2793.86	72.687
2794.11	72.687
2794.37	72.687
2794.62	72.687
2794.87	72.687
2795.12	72.686
2795.38	72.686
2795.63	72.686
2795.88	72.686
2796.14	72.686
2796.39	72.686
2796.64	72.685
2796.90	72.685
2797.15	72.685
2797.40	72.685
2797.65	72.685
2797.91	72.684
2798.16	72.684
2798.41	72.684
2798.67	72.684
2798.92	72.684
2799.17	72.683
2799.43	72.683
2799.68	72.683
2799.93	72.683
2800.19	72.683
2800.44	72.682
2800.69	72.682
2800.95	72.682
2801.20	72.682
2801.45	72.682
2801.71	72.681
2801.96	72.681
2802.21	72.681
2802.47	72.681
2802.72	72.681
2802.97	72.680
2803.23	72.680
2803.48	72.680
2803.73	72.680
2803.99	72.680
2804.24	72.679
2804.49	72.679
2804.75	72.679
2805.00	72.679
2805.25	72.679
2805.51	72.678
2805.76	72.678
2806.01	72.678
2806.27	72.678
2806.52	72.678
2806.77	72.677
2807.03	72.677
2807.28	72.677
2807.54	72.677
2807.79	72.677
2808.04	72.676
2808.30	72.676
2808.55	72.676
2808.80	72.676
2809.06	72.676
2809.31	72.676
2809.56	72.675
2809.82	72.675
2810.07	72.675
2810.33	72.675
2810.58	72.675
2810.83	72.674
2811.09	72.674
2811.34	72.674
2811.60	72.674
2811.85	72.674
2812.10	72.673
2812.36	72.673
2812.61	72.673
2812.87	72.673
2813.12	72.673
2813.37	72.672
2813.63	72.672
2813.88	72.672
2814.14	72.672
2814.39	72.672
2814.64	72.671
2814.90	72.671
2815.15	72.671
2815.41	72.671
2815.66	72.671
2815.91	72.670
2816.17	72.670
2816.42	72.670
2816.68	72.670
2816.93	72.670
2817.18	72.669
2817.44	72.669
2817.69	72.669
2817.95	72.669
2818.20	72.669
2818.46	72.668
2818.71	72.668
2818.96	72.668
2819.22	72.668
2819.47	72.668
2819.73	72.667
2819.98	72.667
2820.24	72.667
2820.49	72.667
2820.75	72.667
2821.00	72.667
2821.25	72.666
2821.51	72.666
2821.76	72.666
2822.02	72.666
2822.27	72.666
2822.53	72.665
2822.78	72.665
2823.04	72.665
2823.29	72.665
2823.55	72.665
2823.80	72.664
2824.05	72.664
2824.31	72.664
2824.56	72.664
2824.82	72.664
2825.07	72.663
2825.33	72.663
2825.58	72.663
2825.84	72.663
2826.09	72.663
2826.35	72.662
2826.60	72.662
2826.86	72.662
2827.11	72.662
2827.37	72.662
2827.62	72.661
2827.88	72.661
2828.13	72.661
2828.39	72.661
2828.64	72.661
2828.90	72.660
2829.15	72.660
2829.40	72.660
2829.66	72.660
2829.91	72.660
2830.17	72.659
2830.42	72.659
2830.68	72.659
2830.93	72.659
2831.19	72.659
2831.45	72.659
2831.70	72.658
2831.96	72.658
2832.21	72.658
2832.47	72.658
2832.72	72.658
2832.98	72.657
2833.23	72.657
2833.49	72.657
2833.74	72.657
2834.00	72.657
2834.25	72.656
2834.51	72.656
2834.76	72.656
2835.02	72.656
2835.27	72.656
2835.53	72.655
2835.78	72.655
2836.04	72.655
2836.29	72.655
2836.55	72.655
2836.80	72.654
2837.06	72.654
2837.32	72.654
2837.57	72.654
2837.83	72.654
2838.08	72.653
2838.34	72.653
2838.59	72.653
2838.85	72.653
2839.10	72.653
2839.36	72.652
2839.62	72.652
2839.87	72.652
2840.13	72.652
2840.38	72.652
2840.64	72.652
2840.89	72.651
2841.15	72.651
2841.40	72.651
2841.66	72.651
2841.92	72.651
2842.17	72.650
2842.43	72.650
2842.68	72.650
2842.94	72.650
2843.19	72.650
2843.45	72.649
2843.71	72.649
2843.96	72.649
2844.22	72.649
2844.47	72.649
2844.73	72.648
2844.99	72.648
2845.24	72.648
2845.50	72.648
2845.75	72.648
2846.01	72.647
2846.26	72.647
2846.52	72.647
2846.78	72.647
2847.03	72.647
2847.29	72.646
2847.54	72.646
2847.80	72.646
2848.06	72.646
2848.31	72.646
2848.57	72.645
2848.83	72.645
2849.08	72.645
2849.34	72.645
2849.59	72.645
2849.85	72.644
2850.11	72.644
2850.36	72.644
2850.62	72.644
2850.87	72.644
2851.13	72.644
2851.39	72.643
2851.64	72.643
2851.90	72.643
2852.16	72.643
2852.41	72.643
2852.67	72.642
2852.92	72.642
2853.18	72.642
2853.44	72.642
2853.69	72.642
2853.95	72.641
2854.21	72.641
2854.46	72.641
2854.72	72.641
2854.98	72.641
2855.23	72.640
2855.49	72.640
2855.75	72.640
2856.00	72.640
2856.26	72.640
2856.52	72.639
2856.77	72.639
2857.03	72.639
2857.29	72.639
2857.54	72.639
2857.80	72.638
2858.05	72.638
2858.31	72.638
2858.57	72.638
2858.82	72.638
2859.08	72.637
2859.34	72.637
2859.60	72.637
2859.85	72.637
2860.11	72.637
2860.37	72.637
2860.62	72.636
2860.88	72.636
2861.14	72.636
2861.39	72.636
2861.65	72.636
2861.91	72.635
2862.16	72.635
2862.42	72.635
2862.68	72.635
2862.93	72.635
2863.19	72.634
2863.45	72.634
2863.71	72.634
2863.96	72.634
2864.22	72.634
2864.48	72.633
2864.73	72.633
2864.99	72.633
2865.25	72.633
2865.50	72.633
2865.76	72.632
2866.02	72.632
2866.28	72.632
2866.53	72.632
2866.79	72.632
2867.05	72.631
2867.30	72.631
2867.56	72.631
2867.82	72.631
2868.08	72.631
2868.33	72.631
2868.59	72.630
2868.85	72.630
2869.11	72.630
2869.36	72.630
2869.62	72.630
2869.88	72.629
2870.13	72.629
2870.39	72.629
2870.65	72.629
2870.91	72.629
2871.16	72.628
2871.42	72.628
2871.68	72.628
2871.94	72.628
2872.19	72.628
2872.45	72.627
2872.71	72.627
2872.97	72.627
2873.22	72.627
2873.48	72.627
2873.74	72.626
2874.00	72.626
2874.25	72.626
2874.51	72.626
2874.77	72.626
2875.03	72.625
2875.29	72.625
2875.54	72.625
2875.80	72.625
2876.06	72.625
2876.32	72.624
2876.57	72.624
2876.83	72.624
2877.09	72.624
2877.35	72.624
2877.60	72.624
2877.86	72.623
2878.12	72.623
2878.38	72.623
2878.64	72.623
2878.89	72.623
2879.15	72.622
2879.41	72.622
2879.67	72.622
2879.93	72.622
2880.18	72.622
2880.44	72.621
2880.70	72.621
2880.96	72.621
2881.22	72.621
2881.47	72.621
2881.73	72.620
2881.99	72.620
2882.25	72.620
2882.51	72.620
2882.76	72.620
2883.02	72.619
2883.28	72.619
2883.54	72.619
2883.80	72.619
2884.05	72.619
2884.31	72.618
2884.57	72.618
2884.83	72.618
2885.09	72.618
2885.35	72.618
2885.60	72.618
2885.86	72.617
2886.12	72.617
2886.38	72.617
2886.64	72.617
2886.90	72.617
2887.15	72.616
2887.41	72.616
2887.67	72.616
2887.93	72.616
2888.19	72.616
2888.45	72.615
2888.71	72.615
2888.96	72.615
2889.22	72.615
2889.48	72.615
2889.74	72.614
2890.00	72.614
2890.26	72.614
2890.51	72.614
2890.77	72.614
2891.03	72.613
2891.29	72.613
2891.55	72.613
2891.81	72.613
2892.07	72.613
2892.33	72.612
2892.58	72.612
2892.84	72.612
2893.10	72.612
2893.36	72.612
2893.62	72.612
2893.88	72.611
2894.14	72.611
2894.40	72.611
2894.65	72.611
2894.91	72.611
2895.17	72.610
2895.43	72.610
2895.69	72.610
2895.95	72.610
2896.21	72.610
2896.47	72.609
2896.73	72.609
2896.98	72.609
2897.24	72.609
2897.50	72.609
2897.76	72.608
2898.02	72.608
2898.28	72.608
2898.54	72.608
2898.80	72.608
2899.06	72.607
2899.32	72.607
2899.57	72.607
2899.83	72.607
2900.09	72.607
2900.35	72.607
2900.61	72.606
2900.87	72.606
2901.13	72.606
2901.39	72.606
2901.65	72.606
2901.91	72.605
2902.17	72.605
2902.43	72.605
2902.69	72.605
2902.94	72.605
2903.20	72.604
2903.46	72.604
2903.72	72.604
2903.98	72.604
2904.24	72.604
2904.50	72.603
2904.76	72.603
2905.02	72.603
2905.28	72.603
2905.54	72.603
2905.80	72.602
2906.06	72.602
2906.32	72.602
2906.58	72.602
2906.84	72.602
2907.10	72.601
2907.36	72.601
2907.61	72.601
2907.87	72.601
2908.13	72.601
2908.39	72.601
2908.65	72.600
2908.91	72.600
2909.17	72.600
2909.43	72.600
2909.69	72.600
2909.95	72.599
2910.21	72.599
2910.47	72.599
2910.73	72.599
2910.99	72.599
2911.25	72.598
2911.51	72.598
2911.77	72.598
2912.03	72.598
2912.29	72.598
2912.55	72.597
2912.81	72.597
2913.07	72.597
2913.33	72.597
2913.59	72.597
2913.85	72.596
2914.11	72.596
2914.37	72.596
2914.63	72.596
2914.89	72.596
2915.15	72.596
2915.41	72.595
2915.67	72.595
2915.93	72.595
2916.19	72.595
2916.45	72.595
2916.71	72.594
2916.97	72.594
2917.23	72.594
2917.49	72.594
2917.75	72.594
2918.01	72.593
2918.27	72.593
2918.53	72.593
2918.79	72.593
2919.05	72.593
2919.31	72.592
2919.57	72.592
2919.83	72.592
2920.09	72.592
2920.35	72.592
2920.61	72.591
2920.87	72.591
2921.13	72.591
2921.40	72.591
2921.66	72.591
2921.92	72.591
2922.18	72.590
2922.44	72.590
2922.70	72.590
2922.96	72.590
2923.22	72.590
2923.48	72.589
2923.74	72.589
2924.00	72.589
2924.26	72.589
2924.52	72.589
2924.78	72.588
2925.04	72.588
2925.30	72.588
2925.56	72.588
2925.82	72.588
2926.08	72.587
2926.35	72.587
2926.61	72.587
2926.87	72.587
2927.13	72.587
2927.39	72.586
2927.65	72.586
2927.91	72.586
2928.17	72.586
2928.43	72.586
2928.69	72.586
2928.95	72.585
2929.21	72.585
2929.48	72.585
2929.74	72.585
2930.00	72.585
2930.26	72.584
2930.52	72.584
2930.78	72.584
2931.04	72.584
2931.30	72.584
2931.56	72.583
2931.82	72.583
2932.08	72.583
2932.35	72.583
2932.61	72.583
2932.87	72.582
2933.13	72.582
2933.39	72.582
2933.65	72.582
2933.91	72.582
2934.17	72.581
2934.44	72.581
2934.70	72.581
2934.96	72.581
2935.22	72.581
2935.48	72.581
2935.74	72.580
2936.00	72.580
2936.26	72.580
2936.53	72.580
2936.79	72.580
2937.05	72.579
2937.31	72.579
2937.57	72.579
2937.83	72.579
2938.09	72.579
2938.35	72.578
2938.62	72.578
2938.88	72.578
2939.14	72.578
2939.40	72.578
2939.66	72.577
2939.92	72.577
2940.18	72.577
2940.45	72.577
2940.71	72.577
2940.97	72.576
2941.23	72.576
2941.49	72.576
2941.75	72.576
2942.02	72.576
2942.28	72.576
2942.54	72.575
2942.80	72.575
2943.06	72.575
2943.32	72.575
2943.59	72.575
2943.85	72.574
2944.11	72.574
2944.37	72.574
2944.63	72.574
2944.89	72.574
2945.16	72.573
2945.42	72.573
2945.68	72.573
2945.94	72.573
2946.20	72.573
2946.47	72.572
2946.73	72.572
2946.99	72.572
2947.25	72.572
2947.51	72.572
2947.78	72.571
2948.04	72.571
2948.30	72.571
2948.56	72.571
2948.82	72.571
2949.09	72.571
2949.35	72.570
2949.61	72.570
2949.87	72.570
2950.13	72.570
2950.40	72.570
2950.66	72.569
2950.92	72.569
2951.18	72.569
2951.44	72.569
2951.71	72.569
2951.97	72.568
2952.23	72.568
2952.49	72.568
2952.76	72.568
2953.02	72.568
2953.28	72.567
2953.54	72.567
2953.81	72.567
2954.07	72.567
2954.33	72.567
2954.59	72.567
2954.85	72.566
2955.12	72.566
2955.38	72.566
2955.64	72.566
2955.90	72.566
